order_id,product_id,unit_price,quantity,discount
10660,24,33.59,10,0
10661,16,53.06,22,0
10662,1,68.16,10,0.1
10662,15,45.97,8,0.15
10662,21,37.41,9,0
10663,10,122.41,7,0.15
10663,16,53.06,3,0
10663,22,50.69,19,0
10663,23,89.13,22,0
10664,13,137.34,8,0.1
10664,24,33.59,18,0.1
10664,16,53.06,26,0
10665,12,36.32,20,0.1
10665,22,50.69,10,0
10666,7,100.8,5,0
10667,22,50.69,10,0
10667,1,68.16,11,0.05
10667,16,53.06,13,0.1
10667,21,37.41,15,0.1
10667,13,137.34,18,0.15
10668,29,88.3,17,0.15
10668,7,100.8,24,0.15
10668,29,88.3,12,0.2
10669,13,137.34,19,0.15
10669,9,15.53,16,0
10669,11,9.48,5,0
10669,16,53.06,2,0.15
10670,28,82.66,13,0
10670,11,9.48,4,0
10670,16,53.06,8,0.2
10671,2,46.31,21,0.1
10671,16,53.06,29,0.15
10672,8,121.87,9,0
10673,4,102.11,22,0
10673,7,100.8,20,0.1
10674,4,102.11,17,0
10674,17,46.73,27,0
10674,1,68.16,10,0.15
10674,8,121.87,11,0
10674,4,102.11,2,0.15
10675,17,46.73,3,0.15
10675,12,36.32,9,0
10675,11,9.48,28,0.1
10675,8,121.87,4,0
10675,3,23.37,30,0.15
10676,6,126.81,30,0.15
10676,15,45.97,20,0
10676,22,50.69,26,0
10677,11,9.48,27,0.2
10678,5,138.59,13,0.05
10678,15,45.97,18,0
10678,18,29.58,30,0
10678,6,126.81,19,0
10679,28,82.66,20,0.05
10679,29,88.3,11,0
10679,5,138.59,7,0
10679,15,45.97,25,0
10679,25,126.69,19,0
10680,4,102.11,23,0.15
10680,21,37.41,29,0.2
10680,24,33.59,18,0.05
10680,8,121.87,10,0.2
10680,14,50.34,20,0.15
10681,28,82.66,11,0
10682,7,100.8,12,0
10683,20,110.63,6,0
10683,25,126.69,14,0
10683,24,33.59,24,0.1
10683,19,126.75,9,0
10683,9,15.53,9,0
10684,9,15.53,8,0.1
10684,9,15.53,27,0.15
10684,29,88.3,15,0.05
10684,21,37.41,8,0.05
10684,5,138.59,6,0.2
10685,7,100.8,1,0
10686,26,71.88,26,0
10687,15,45.97,6,0.05
10687,3,23.37,2,0.2
10688,16,53.06,4,0.15
10688,3,23.37,19,0.2
10688,18,29.58,16,0
10689,15,45.97,5,0.05
10689,5,138.59,1,0.2
10689,21,37.41,17,0.2
10689,18,29.58,4,0.2
10689,14,50.34,26,0.15
10690,12,36.32,13,0.05
10690,13,137.34,21,0
10690,21,37.41,13,0
10690,14,50.34,22,0
10691,22,50.69,6,0
10692,18,29.58,23,0
10692,30,9.6,4,0
10693,14,50.34,29,0.15
10693,13,137.34,16,0
10693,19,126.75,5,0.15
10694,16,53.06,26,0.1
10694,28,82.66,1,0
10694,7,100.8,8,0
10695,8,121.87,24,0.05
10695,23,89.13,14,0.1
10696,25,126.69,18,0.05
10696,9,15.53,1,0.15
10696,14,50.34,26,0
10697,24,33.59,20,0
10697,9,15.53,9,0.2
10697,7,100.8,1,0.05
10697,7,100.8,10,0.2
10697,29,88.3,12,0
10698,21,37.41,22,0.05
10698,15,45.97,18,0.15
10698,22,50.69,12,0.05
10699,10,122.41,24,0.15
10699,5,138.59,14,0.2
10699,30,9.6,24,0.05
10699,25,126.69,23,0.05
10699,29,88.3,14,0
10700,23,89.13,4,0.1
10700,24,33.59,17,0.1
10700,7,100.8,8,0
10700,28,82.66,9,0
10700,26,71.88,30,0.15
10701,12,36.32,26,0.05
10701,17,46.73,19,0
10701,1,68.16,13,0.15
10701,9,15.53,3,0.2
10701,18,29.58,2,0.15
10702,27,108.23,28,0.2
10703,9,15.53,5,0
10704,7,100.8,28,0.2
10704,16,53.06,4,0
10704,30,9.6,25,0.15
10705,16,53.06,4,0
10706,4,102.11,25,0.05
10706,8,121.87,2,0.05
10706,24,33.59,20,0.1
10706,13,137.34,8,0.2
10706,17,46.73,20,0.05
10707,22,50.69,16,0.15
10708,20,110.63,24,0
10708,14,50.34,10,0
10708,23,89.13,25,0.05
10709,11,9.48,11,0
10709,14,50.34,13,0.2
10709,18,29.58,24,0
10709,28,82.66,22,0.15
10709,6,126.81,5,0
10710,1,68.16,8,0
10710,12,36.32,28,0.2
10710,11,9.48,8,0.2
10711,15,45.97,29,0.15
10711,12,36.32,10,0
10712,1,68.16,12,0
10712,5,138.59,30,0.2
10713,26,71.88,3,0
10714,6,126.81,20,0.05
10714,4,102.11,7,0
10714,13,137.34,23,0.15
10714,11,9.48,27,0
10715,21,37.41,4,0
10715,21,37.41,2,0
10715,3,23.37,24,0.1
10715,11,9.48,11,0.2
10715,14,50.34,10,0.05
10716,22,50.69,26,0
10716,6,126.81,10,0
10716,9,15.53,18,0
10716,1,68.16,28,0.2
10716,6,126.81,21,0
10717,30,9.6,10,0
10717,27,108.23,2,0.05
10717,30,9.6,29,0
10717,11,9.48,21,0.15
10717,14,50.34,30,0
10718,4,102.11,22,0.15
10718,5,138.59,27,0.05
10718,16,53.06,2,0.1
10718,28,82.66,9,0.15
10719,10,122.41,5,0
10720,13,137.34,14,0.2
10721,24,33.59,4,0.2
10721,1,68.16,1,0.1
10722,22,50.69,18,0.2
10722,14,50.34,21,0.05
10723,29,88.3,17,0
10723,29,88.3,5,0.05
10723,3,23.37,23,0.05
10723,15,45.97,18,0.1
10724,8,121.87,5,0
10724,7,100.8,7,0.1
10724,3,23.37,24,0
10725,17,46.73,3,0
10725,18,29.58,26,0.15
10726,28,82.66,25,0
10726,4,102.11,15,0.2
10726,22,50.69,27,0
10726,7,100.8,24,0
10727,25,126.69,27,0
10727,2,46.31,7,0.1
10727,26,71.88,29,0.15
10727,13,137.34,3,0.15
10728,19,126.75,18,0.2
10728,21,37.41,28,0.05
10729,15,45.97,19,0
10730,1,68.16,15,0.2
10731,7,100.8,26,0
10731,27,108.23,30,0.2
10731,1,68.16,10,0.1
10731,9,15.53,16,0
10731,4,102.11,30,0.1
10732,4,102.11,12,0
10732,8,121.87,9,0
10732,21,37.41,8,0
10732,23,89.13,27,0.15
10732,9,15.53,25,0
10733,5,138.59,21,0.15
10734,2,46.31,14,0.05
10734,20,110.63,3,0.1
10734,3,23.37,1,0
10734,25,126.69,4,0
10734,4,102.11,25,0
10735,18,29.58,5,0.05
10735,22,50.69,29,0.2
10735,4,102.11,19,0.2
10736,23,89.13,4,0.1
10736,1,68.16,12,0.05
10737,28,82.66,30,0.1
10738,14,50.34,22,0.1
10738,26,71.88,22,0
10738,19,126.75,22,0
10739,14,50.34,13,0
10740,24,33.59,6,0
10740,12,36.32,12,0.15
10740,22,50.69,10,0
10741,7,100.8,1,0
10741,5,138.59,27,0
10741,15,45.97,9,0.15
10741,3,23.37,1,0.05
10741,15,45.97,28,0
10742,28,82.66,17,0
10742,7,100.8,24,0.05
10742,25,126.69,10,0
10743,20,110.63,28,0.05
10743,14,50.34,23,0.05
10744,25,126.69,8,0.05
10745,23,89.13,20,0
10745,18,29.58,27,0
10746,1,68.16,21,0.15
10747,20,110.63,12,0
10747,18,29.58,29,0
10747,22,50.69,9,0.1
10747,16,53.06,15,0.1
10748,21,37.41,6,0.2
10748,9,15.53,24,0
10748,24,33.59,23,0.05
10749,5,138.59,18,0
10749,24,33.59,5,0.05
10749,18,29.58,30,0
10750,4,102.11,26,0.05
10750,25,126.69,30,0.2
10751,23,89.13,6,0.15
10751,3,23.37,3,0.15
10752,6,126.81,3,0.1
10752,7,100.8,28,0
10752,27,108.23,6,0.05
10752,17,46.73,23,0.05
10752,25,126.69,26,0.1
10753,11,9.48,22,0
10753,18,29.58,5,0.15
10754,4,102.11,16,0
10754,19,126.75,26,0.05
10754,22,50.69,3,0.1
10754,14,50.34,8,0.05
10754,10,122.41,23,0.05
10755,30,9.6,7,0.15
10755,18,29.58,29,0.1
10755,7,100.8,18,0.2
10755,10,122.41,16,0.2
10755,24,33.59,15,0.05
10756,11,9.48,21,0
10756,28,82.66,15,0
10757,20,110.63,5,0.1
10757,11,9.48,22,0.15
10757,27,108.23,17,0
10757,12,36.32,3,0.05
10757,8,121.87,5,0
10758,6,126.81,27,0.2
10758,6,126.81,28,0.05
10758,3,23.37,6,0
10758,26,71.88,13,0.1
10758,7,100.8,22,0.2
10759,10,122.41,23,0.05
10759,9,15.53,22,0
10759,5,138.59,8,0
10759,29,88.3,5,0.1
10760,5,138.59,3,0
10760,1,68.16,20,0
10760,7,100.8,13,0.15
10760,11,9.48,23,0
10761,7,100.8,10,0
10762,12,36.32,30,0
10762,22,50.69,27,0
10763,1,68.16,2,0.05
10764,25,126.69,19,0
10764,4,102.11,12,0
10764,5,138.59,13,0
10765,29,88.3,22,0
10765,19,126.75,21,0
10765,21,37.41,20,0.1
10765,10,122.41,2,0.2
10765,24,33.59,9,0
10766,17,46.73,12,0.1
10767,9,15.53,17,0.1
10767,14,50.34,28,0
10768,14,50.34,25,0.15
10769,25,126.69,20,0.05
10769,17,46.73,10,0
10769,17,46.73,10,0.05
10769,23,89.13,29,0
10769,22,50.69,3,0.1
10770,27,108.23,1,0.1
10771,3,23.37,26,0
10771,10,122.41,16,0
10771,29,88.3,13,0
10771,29,88.3,11,0.2
10771,24,33.59,15,0.15
10772,19,126.75,29,0
10773,3,23.37,6,0.2
10773,23,89.13,26,0
10773,19,126.75,26,0.2
10773,1,68.16,26,0
10773,5,138.59,25,0.15
10774,15,45.97,27,0.15
10774,14,50.34,29,0.05
10774,24,33.59,4,0.15
10774,4,102.11,19,0
10774,18,29.58,7,0.15
10775,29,88.3,12,0.15
10775,10,122.41,5,0
10776,13,137.34,16,0.05
10776,12,36.32,30,0
10776,16,53.06,27,0.2
10777,28,82.66,15,0.2
10778,2,46.31,28,0
10779,8,121.87,28,0.2
10780,28,82.66,21,0.15
10780,30,9.6,23,0.2
10780,29,88.3,14,0.15
10781,1,68.16,4,0.05
10781,15,45.97,3,0
10781,13,137.34,13,0
10781,28,82.66,12,0.05
10781,7,100.8,3,0.05
10782,19,126.75,23,0.15
10782,5,138.59,26,0.15
10782,9,15.53,12,0.2
10782,22,50.69,27,0.05
10783,7,100.8,26,0.1
10783,13,137.34,6,0
10783,21,37.41,30,0.05
10784,4,102.11,9,0.2
10784,21,37.41,6,0
10785,15,45.97,22,0
10785,20,110.63,4,0.1
10785,6,126.81,13,0
10785,25,126.69,27,0.05
10785,21,37.41,5,0
10786,6,126.81,26,0
10786,18,29.58,16,0
10787,1,68.16,8,0.2
10787,5,138.59,23,0
10787,27,108.23,7,0
10787,21,37.41,28,0.2
10788,19,126.75,14,0
10788,26,71.88,5,0.1
10788,12,36.32,5,0.15
10789,24,33.59,6,0.05
10789,11,9.48,14,0.05
10790,28,82.66,22,0.15
10790,30,9.6,2,0
10790,26,71.88,24,0.05
10790,20,110.63,17,0.05
10791,21,37.41,13,0.2
10792,17,46.73,9,0.15
10793,3,23.37,25,0
10793,5,138.59,20,0.15
10793,24,33.59,5,0
10793,4,102.11,12,0
10794,8,121.87,30,0
10794,15,45.97,9,0
10795,26,71.88,3,0
10795,19,126.75,7,0
10795,7,100.8,30,0
10795,13,137.34,7,0.1
10796,26,71.88,17,0
10796,5,138.59,21,0
10797,4,102.11,11,0.1
10797,28,82.66,26,0.15
10798,29,88.3,23,0
10798,13,137.34,30,0.2
10798,16,53.06,4,0.2
10799,7,100.8,12,0.05
10799,21,37.41,28,0.1
10799,19,126.75,22,0
10799,12,36.32,3,0.15
10799,4,102.11,11,0
10800,6,126.81,25,0
10800,1,68.16,28,0.15
10800,30,9.6,23,0
10800,21,37.41,23,0
10801,8,121.87,17,0
10802,23,89.13,23,0.05
10802,4,102.11,19,0.05
10802,24,33.59,3,0
10803,15,45.97,13,0
10804,4,102.11,10,0
10804,29,88.3,8,0
10804,24,33.59,24,0.1
10804,15,45.97,23,0.05
10804,20,110.63,14,0
10805,19,126.75,17,0
10805,19,126.75,27,0
10805,5,138.59,23,0
10805,7,100.8,14,0
10806,29,88.3,20,0.15
10806,9,15.53,2,0
10807,14,50.34,11,0
10807,15,45.97,5,0
10807,7,100.8,3,0.05
10807,4,102.11,27,0.1
10808,16,53.06,27,0.2
10808,11,9.48,5,0.05
10808,26,71.88,4,0
10809,17,46.73,29,0.1
10810,8,121.87,24,0
10810,16,53.06,14,0
10810,22,50.69,10,0.15
10810,6,126.81,6,0.2
10811,30,9.6,24,0.15
10811,27,108.23,30,0
10812,19,126.75,5,0
10812,30,9.6,25,0.1
10812,12,36.32,22,0.2
10813,25,126.69,18,0.1
10813,10,122.41,8,0.05
10813,1,68.16,11,0.1
10814,25,126.69,28,0.2
10814,17,46.73,17,0
10814,18,29.58,22,0
10814,22,50.69,25,0.05
10815,1,68.16,21,0.2
10815,1,68.16,11,0
10816,5,138.59,10,0.05
10816,29,88.3,19,0.1
10816,11,9.48,7,0.2
10816,7,100.8,1,0.15
10816,24,33.59,22,0
10817,1,68.16,1,0.2
10817,21,37.41,18,0.2
10817,26,71.88,2,0.15
10817,17,46.73,9,0
10818,28,82.66,2,0
10819,25,126.69,7,0.1
10819,18,29.58,19,0.15
10819,3,23.37,18,0
10819,23,89.13,7,0
10819,29,88.3,25,0.2
10820,25,126.69,11,0
10821,10,122.41,12,0.15
10821,10,122.41,13,0.2
10821,28,82.66,14,0.1
10822,18,29.58,27,0
10822,20,110.63,22,0
10822,22,50.69,29,0.1
10822,5,138.59,29,0
10823,15,45.97,18,0.05
10823,8,121.87,25,0.1
10823,24,33.59,29,0.2
10823,22,50.69,24,0
10823,26,71.88,11,0
10824,15,45.97,22,0
10824,16,53.06,7,0
10824,10,122.41,12,0.15
10825,26,71.88,26,0.05
10825,1,68.16,21,0
10825,10,122.41,19,0.05
10825,13,137.34,1,0.2
10826,7,100.8,7,0.1
10826,19,126.75,20,0
10827,24,33.59,1,0
10827,9,15.53,12,0
10827,30,9.6,9,0
10827,9,15.53,8,0.1
10827,1,68.16,28,0
10828,2,46.31,17,0.1
10828,24,33.59,5,0
10828,27,108.23,26,0
10828,6,126.81,26,0.2
10829,22,50.69,19,0.2
10829,1,68.16,24,0.2
10829,12,36.32,25,0
10829,27,108.23,25,0.15
10829,6,126.81,6,0.15
10830,6,126.81,27,0.2
10830,24,33.59,7,0
10830,23,89.13,1,0
10830,13,137.34,25,0.15
10831,6,126.81,20,0
10832,5,138.59,22,0
10832,27,108.23,9,0
10832,10,122.41,26,0.05
10832,3,23.37,9,0.2
10833,21,37.41,6,0
10834,29,88.3,24,0
10834,6,126.81,29,0.05
10834,9,15.53,14,0
10835,14,50.34,1,0.15
10835,28,82.66,14,0
10836,3,23.37,22,0.1
10836,2,46.31,11,0.2
10836,20,110.63,14,0
10836,17,46.73,8,0
10837,16,53.06,18,0.05
10837,12,36.32,9,0
10837,7,100.8,18,0.05
10838,23,89.13,20,0
10838,15,45.97,23,0
10838,8,121.87,30,0
10839,22,50.69,20,0.2
10839,8,121.87,5,0.1
10839,9,15.53,12,0.05
10839,22,50.69,12,0.1
10840,24,33.59,21,0.15
10840,3,23.37,2,0
10840,4,102.11,13,0
10841,12,36.32,13,0.2
10841,1,68.16,21,0.05
10841,26,71.88,1,0
10842,14,50.34,10,0.2
10842,12,36.32,5,0.1
10842,15,45.97,10,0.15
10843,10,122.41,23,0.15
10843,16,53.06,6,0.1
10844,2,46.31,2,0.15
10845,22,50.69,1,0.05
10845,7,100.8,17,0
10845,13,137.34,24,0.05
10845,11,9.48,25,0.05
10846,17,46.73,29,0
10847,5,138.59,2,0.2
10848,9,15.53,11,0.15
10848,3,23.37,4,0.1
10848,8,121.87,23,0
10848,19,126.75,18,0.05
10849,17,46.73,4,0.1
10850,22,50.69,23,0.15
10850,11,9.48,5,0
10850,28,82.66,24,0.05
10850,10,122.41,3,0
10851,26,71.88,17,0
10851,29,88.3,7,0.15
10851,18,29.58,10,0
10851,13,137.34,22,0
10852,24,33.59,5,0.1
10852,6,126.81,16,0
10852,14,50.34,26,0
10852,20,110.63,28,0
10852,25,126.69,6,0.05
10853,25,126.69,25,0.05
10854,12,36.32,8,0.2
10855,14,50.34,25,0.2
10855,15,45.97,14,0.1
10856,25,126.69,30,0
10856,12,36.32,6,0
10856,17,46.73,19,0.2
10856,19,126.75,24,0.2
10856,12,36.32,23,0
10857,14,50.34,24,0
10857,20,110.63,14,0
10857,29,88.3,15,0.15
10857,22,50.69,16,0
10858,28,82.66,21,0.1
10858,9,15.53,10,0.05
10858,1,68.16,12,0
10858,5,138.59,27,0
10858,18,29.58,16,0.15
10859,27,108.23,7,0
10860,23,89.13,15,0.05
10860,3,23.37,29,0.1
10860,22,50.69,1,0
10861,23,89.13,30,0.1
10862,23,89.13,3,0.2
10862,30,9.6,22,0
10862,4,102.11,20,0
10862,17,46.73,17,0
10863,19,126.75,19,0.2
10863,4,102.11,5,0.05
10863,14,50.34,11,0
10864,18,29.58,4,0.05
10864,18,29.58,16,0.05
10864,7,100.8,13,0
10864,8,121.87,19,0.15
10864,21,37.41,20,0.2
10865,9,15.53,7,0.2
10865,5,138.59,2,0.1
10866,4,102.11,22,0
10867,4,102.11,6,0
10867,29,88.3,2,0.1
10867,26,71.88,1,0
10868,9,15.53,13,0
10868,14,50.34,11,0.05
10868,24,33.59,12,0
10869,23,89.13,23,0.1
10869,6,126.81,3,0.1
10870,24,33.59,10,0
10870,27,108.23,11,0
10870,7,100.8,3,0
10870,7,100.8,14,0
10870,18,29.58,20,0
10871,7,100.8,18,0.15
10871,25,126.69,1,0
10871,2,46.31,10,0
10871,18,29.58,8,0.1
10871,29,88.3,22,0.05
10872,29,88.3,24,0.1
10872,7,100.8,21,0
10872,13,137.34,25,0
10872,15,45.97,10,0
10872,14,50.34,25,0
10873,11,9.48,8,0.05
10873,13,137.34,5,0.15
10873,27,108.23,8,0
10873,26,71.88,3,0
10873,11,9.48,29,0.2
10874,14,50.34,18,0.2
10874,2,46.31,12,0.05
10874,29,88.3,14,0.05
10875,5,138.59,29,0
10875,25,126.69,3,0.15
10875,29,88.3,2,0.15
10875,23,89.13,15,0
10876,7,100.8,3,0.05
10876,22,50.69,22,0.15
10876,2,46.31,29,0.1
10876,13,137.34,8,0
10877,19,126.75,29,0.1
10877,3,23.37,18,0.2
10878,14,50.34,3,0.2
10878,4,102.11,7,0.05
10879,1,68.16,9,0.15
10879,16,53.06,14,0.05
10879,30,9.6,20,0.1
10880,18,29.58,11,0
10880,28,82.66,21,0.1
10880,27,108.23,21,0
10881,19,126.75,17,0.05
10881,10,122.41,19,0
10881,27,108.23,7,0.05
10881,29,88.3,7,0
10882,11,9.48,6,0
10882,26,71.88,29,0.1
10883,2,46.31,26,0
10884,15,45.97,16,0
10885,7,100.8,3,0
10886,21,37.41,11,0.2
10886,5,138.59,9,0.05
10887,30,9.6,10,0.1
10887,10,122.41,6,0.1
10887,12,36.32,7,0
10888,30,9.6,14,0.1
10888,30,9.6,9,0
10888,21,37.41,29,0.1
10889,11,9.48,8,0
10889,30,9.6,23,0
10890,15,45.97,2,0
10890,19,126.75,5,0.2
10890,30,9.6,22,0.15
10891,29,88.3,18,0.15
10891,28,82.66,7,0.15
10891,27,108.23,30,0
10892,6,126.81,30,0.15
10892,2,46.31,15,0
10892,8,121.87,13,0
10892,20,110.63,22,0
10893,5,138.59,28,0
10894,18,29.58,29,0
10894,11,9.48,27,0.15
10894,22,50.69,9,0.05
10894,16,53.06,30,0.05
10894,5,138.59,6,0.15
10895,1,68.16,15,0
10895,23,89.13,22,0
10895,9,15.53,3,0.05
10895,22,50.69,15,0.05
10895,26,71.88,9,0.15
10896,7,100.8,26,0
10896,14,50.34,5,0.15
10896,25,126.69,3,0.05
10897,3,23.37,19,0.05
10897,20,110.63,6,0.05
10897,20,110.63,6,0
10897,8,121.87,7,0.05
10897,10,122.41,2,0
10898,8,121.87,25,0
10898,25,126.69,7,0.1
10898,26,71.88,24,0.15
10898,27,108.23,19,0
10899,29,88.3,25,0.2
10899,30,9.6,29,0.2
10899,11,9.48,29,0
10899,18,29.58,14,0.2
10899,22,50.69,27,0
10900,1,68.16,10,0.1
10901,5,138.59,15,0.2
10901,1,68.16,10,0
10902,14,50.34,21,0.1
10902,19,126.75,11,0
10902,11,9.48,11,0
10903,18,29.58,7,0
10903,5,138.59,18,0.2
10903,6,126.81,12,0.1
10903,20,110.63,9,0
10904,27,108.23,7,0.1
10904,12,36.32,19,0.1
10905,19,126.75,30,0.05
10905,23,89.13,21,0
10905,5,138.59,19,0.2
10906,27,108.23,10,0
10906,11,9.48,17,0
10906,4,102.11,23,0.05
10907,6,126.81,21,0.15
10907,26,71.88,24,0.1
10908,30,9.6,22,0.1
10908,14,50.34,10,0.15
10908,1,68.16,9,0
10908,5,138.59,13,0.15
10908,22,50.69,11,0.15
10909,10,122.41,5,0.2
10910,18,29.58,28,0
10910,12,36.32,18,0.2
10911,26,71.88,24,0.1
10911,21,37.41,29,0.05
10911,19,126.75,11,0
10911,23,89.13,24,0.2
10912,1,68.16,19,0.1
10912,9,15.53,19,0
10912,13,137.34,23,0.05
10912,8,121.87,8,0.15
10912,9,15.53,20,0.2
10913,10,122.41,3,0
10913,10,122.41,19,0.05
10914,29,88.3,30,0.15
10914,18,29.58,29,0.2
10914,11,9.48,7,0.05
10914,19,126.75,16,0.05
10914,21,37.41,4,0
10915,20,110.63,4,0.2
10915,20,110.63,22,0
10916,30,9.6,30,0.05
10916,2,46.31,10,0.2
10916,26,71.88,28,0.2
10916,17,46.73,25,0.15
10917,4,102.11,11,0
10917,30,9.6,23,0.1
10917,23,89.13,7,0.2
10917,25,126.69,8,0
10918,2,46.31,4,0
10918,11,9.48,26,0.05
10918,10,122.41,24,0.05
10918,27,108.23,11,0
10919,2,46.31,29,0.2
10919,20,110.63,3,0.1
10920,1,68.16,30,0
10921,8,121.87,12,0.15
10921,29,88.3,30,0.2
10921,25,126.69,2,0
10921,16,53.06,29,0.1
10921,21,37.41,28,0
10922,11,9.48,20,0.2
10922,22,50.69,7,0.05
10922,2,46.31,17,0
10922,14,50.34,10,0
10923,16,53.06,3,0.2
10923,24,33.59,24,0.1
10923,20,110.63,28,0.2
10923,28,82.66,20,0.2
10924,20,110.63,18,0
10924,16,53.06,26,0.15
10925,29,88.3,4,0.15
10925,29,88.3,24,0
10925,14,50.34,18,0.05
10925,16,53.06,27,0.05
10926,26,71.88,18,0
10926,27,108.23,5,0
10926,20,110.63,24,0.1
10926,28,82.66,22,0
10926,22,50.69,8,0.05
10927,13,137.34,16,0.15
10928,5,138.59,20,0
10928,27,108.23,6,0
10928,18,29.58,14,0.1
10928,16,53.06,26,0
10928,14,50.34,7,0.1
10929,25,126.69,2,0.1
10929,14,50.34,7,0.2
10929,25,126.69,7,0.05
10930,22,50.69,3,0.05
10930,24,33.59,1,0.2
10931,17,46.73,3,0
10931,24,33.59,10,0.05
10931,10,122.41,20,0
10931,10,122.41,23,0.05
10931,3,23.37,25,0.05
10932,6,126.81,12,0
10932,19,126.75,1,0.15
10933,25,126.69,24,0.05
10933,24,33.59,27,0.1
10934,20,110.63,2,0
10934,1,68.16,26,0.05
10934,27,108.23,29,0
10934,11,9.48,17,0
10934,13,137.34,24,0.05
10935,6,126.81,21,0.2
10935,25,126.69,5,0.1
10935,23,89.13,29,0.15
10935,29,88.3,6,0.05
10936,8,121.87,4,0.05
10937,17,46.73,28,0.05
10937,18,29.58,5,0
10937,8,121.87,19,0.1
10937,23,89.13,14,0
10937,16,53.06,25,0.05
10938,12,36.32,8,0.15
10938,15,45.97,7,0
10938,24,33.59,26,0.2
10938,1,68.16,8,0.1
10938,20,110.63,4,0
10939,23,89.13,27,0
10939,30,9.6,27,0.05
10939,22,50.69,23,0.15
10940,26,71.88,11,0.05
10940,14,50.34,4,0
10940,6,126.81,28,0.05
10940,29,88.3,10,0.05
10940,9,15.53,7,0
10941,4,102.11,18,0
10941,23,89.13,27,0.15
10941,12,36.32,6,0.15
10941,8,121.87,18,0.05
10941,24,33.59,21,0
10942,21,37.41,23,0
10942,15,45.97,16,0.15
10942,15,45.97,16,0.15
10942,12,36.32,30,0.05
10942,19,126.75,26,0
10943,3,23.37,14,0
10943,4,102.11,12,0.05
10943,16,53.06,28,0
10944,13,137.34,24,0
10944,27,108.23,17,0
10944,1,68.16,26,0.2
10944,18,29.58,13,0.05
10945,29,88.3,17,0.15
10945,9,15.53,13,0
10946,19,126.75,26,0.1
10947,17,46.73,26,0.1
10947,9,15.53,5,0.2
10948,14,50.34,17,0.1
10948,28,82.66,3,0
10948,14,50.34,7,0
10948,4,102.11,27,0
10948,12,36.32,10,0.2
10949,14,50.34,1,0.05
10950,22,50.69,29,0.1
10950,13,137.34,9,0.2
10950,28,82.66,15,0
10951,9,15.53,3,0
10951,19,126.75,19,0
10951,24,33.59,24,0.15
10952,2,46.31,24,0
10952,9,15.53,14,0
10952,28,82.66,14,0.05
10952,27,108.23,9,0.05
10952,16,53.06,8,0
10953,15,45.97,22,0.2
10954,25,126.69,28,0
10954,23,89.13,14,0
10954,12,36.32,9,0
10954,5,138.59,16,0
10954,9,15.53,10,0
10955,8,121.87,15,0
10955,15,45.97,14,0
10955,11,9.48,22,0.05
10956,7,100.8,26,0.1
10956,14,50.34,23,0
10956,10,122.41,20,0
10956,27,108.23,9,0.2
10956,19,126.75,2,0
10957,27,108.23,10,0.15
10957,1,68.16,17,0
10957,21,37.41,16,0.05
10957,29,88.3,26,0
10958,29,88.3,26,0
10958,17,46.73,8,0
10958,29,88.3,17,0
10959,29,88.3,2,0
10959,30,9.6,26,0.1
10959,8,121.87,11,0
10960,5,138.59,24,0
10960,29,88.3,13,0.15
10960,23,89.13,11,0
10960,5,138.59,14,0
10960,24,33.59,23,0.05
10961,2,46.31,23,0.05
10961,6,126.81,11,0
10961,3,23.37,18,0
10961,5,138.59,22,0
10962,2,46.31,25,0
10962,21,37.41,22,0
10963,10,122.41,7,0.2
10963,18,29.58,25,0
10963,25,126.69,4,0.15
10963,10,122.41,10,0
10963,18,29.58,14,0
10964,4,102.11,11,0
10965,28,82.66,10,0.2
10965,1,68.16,23,0.1
10966,17,46.73,8,0
10966,15,45.97,4,0
10967,9,15.53,7,0.15
10967,17,46.73,23,0.2
10967,2,46.31,23,0.2
10967,14,50.34,16,0.05
10968,18,29.58,8,0
10969,4,102.11,7,0
10969,19,126.75,12,0
10970,21,37.41,22,0
10970,23,89.13,18,0
10970,12,36.32,10,0.15
10970,24,33.59,27,0
10971,15,45.97,30,0.2
10971,30,9.6,14,0.1
10971,5,138.59,20,0.15
10972,30,9.6,16,0
10973,5,138.59,14,0.1
10973,9,15.53,8,0.1
10973,18,29.58,15,0
10973,30,9.6,30,0.1
10974,4,102.11,20,0.2
10974,14,50.34,26,0.15
10974,21,37.41,1,0
10974,9,15.53,20,0
10975,21,37.41,5,0
10975,4,102.11,21,0.05
10976,28,82.66,18,0.15
10976,19,126.75,29,0.05
10976,5,138.59,7,0.1
10976,23,89.13,13,0.15
10977,23,89.13,25,0.05
10977,20,110.63,7,0
10977,21,37.41,29,0.2
10978,3,23.37,20,0.2
10978,22,50.69,14,0
10978,26,71.88,8,0
10979,8,121.87,11,0
10980,26,71.88,18,0
10980,15,45.97,7,0.05
10981,9,15.53,15,0
10981,13,137.34,29,0
10982,23,89.13,22,0
10982,5,138.59,21,0
10982,13,137.34,16,0.2
10982,17,46.73,12,0.1
10982,13,137.34,23,0
10983,5,138.59,8,0.2
10983,9,15.53,1,0.05
10983,7,100.8,13,0
10984,29,88.3,23,0.15
10984,4,102.11,11,0
10984,5,138.59,13,0
10984,18,29.58,15,0.2
10984,4,102.11,5,0.05
10985,16,53.06,28,0.05
10986,13,137.34,16,0
10986,28,82.66,3,0.2
10986,21,37.41,17,0
10986,26,71.88,30,0
10987,15,45.97,3,0.15
10987,25,126.69,17,0.15
