review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
aaf24751-a59f-46fc-87de-be37d899b053,ORD0005532,2,Bad,Fast delivery!,2023-02-04,2023-02-04 17:19:00
e03c5dd8-0cb4-4091-9bfa-414fc24a498e,ORD0006762,5,Great!,Would buy again.,2022-09-14,2022-09-14 18:27:00
334ffeb8-a83b-4c9a-b50a-8e6ef5b50187,ORD0002745,4,,,2023-11-17,2023-11-17 09:04:00
1ae16ed3-3873-4149-b196-2826cdc490ae,ORD0009594,5,,Product as described.,2022-03-16,2022-03-16 05:35:00
35ff4e3a-658b-4431-9330-9e9fe405d922,ORD0008081,5,OK,Packaging damaged.,2024-11-25,2024-11-25 16:22:00
34b7cdab-d44d-4eea-b45a-0587f8a9ce36,ORD0004386,2,,Packaging damaged.,2022-01-15,2022-01-15 07:57:00
4e7dd437-e6b2-4587-aaf2-dbf860653e43,ORD0008208,3,Great!,Not satisfied.,2021-11-22,2021-11-22 05:59:00
17b9f947-136b-4861-b23c-61717a10fdda,ORD0005383,1,Great!,,2024-01-14,2024-01-14 13:05:00
fcf41ba6-adcb-41f0-87ef-7f4c0bf7e9f8,ORD0006133,4,Bad,,2024-05-31,2024-05-31 18:28:00
366305b3-48dd-4951-9388-53283f88f6f1,ORD0002220,5,Bad,Product as described.,2024-11-28,2024-11-28 07:04:00
ca506f6b-e2a0-4297-a998-d7eff0fd560a,ORD0008986,1,Good,Not satisfied.,2021-03-23,2021-03-23 23:54:00
f293e8fc-6cac-4476-b75b-fc36eedd241d,ORD0008434,5,,Excellent quality!,2022-01-18,2022-01-18 18:49:00
acab62b8-96b1-436c-90b4-eab4534cc264,ORD0000385,5,OK,Excellent quality!,2022-07-28,2022-07-28 16:32:00
04708f20-1192-4113-be33-3c66a157d410,ORD0001924,5,OK,Excellent quality!,2024-12-30,2024-12-30 02:58:00
a8623335-b5fc-4f2d-b20a-cae429ed81bb,ORD0006201,1,OK,Packaging damaged.,2023-05-26,2023-05-26 19:42:00
de6e1030-40b8-4bda-b3a8-0eae82fcfd99,ORD0004223,5,Great!,Fast delivery!,2023-04-16,2023-04-16 16:13:00
f96d628b-92ed-404b-9bde-b8611a27a22b,ORD0001791,5,OK,Would buy again.,2023-05-09,2023-05-09 18:40:00
1e1526c5-8d92-4794-853c-4991c2345282,ORD0008907,5,,Packaging damaged.,2021-01-11,2021-01-11 16:58:00
d7569508-7eaf-466f-8ea1-894222c6bc56,ORD0006867,5,Great!,Not satisfied.,2024-10-12,2024-10-12 15:54:00
6f66dfa4-2c30-46fd-bd51-5799380a8c80,ORD0009932,4,Good,Product as described.,2023-12-14,2023-12-14 22:17:00
bf8d0111-1656-40ab-bf89-10baae2dc7f8,ORD0007930,5,Good,,2022-11-11,2022-11-11 05:32:00
917f6997-4119-4a67-8603-1ec888ac333b,ORD0006078,4,,Product as described.,2024-11-12,2024-11-12 17:17:00
61315f48-2bb1-43f7-9b01-a8afc9eb5a0a,ORD0007181,4,OK,Excellent quality!,2021-06-28,2021-06-28 03:02:00
bc292c67-2f42-4482-997a-26682d3add7a,ORD0009255,4,Bad,Would buy again.,2024-02-05,2024-02-05 06:35:00
4d1d6b6a-a2e9-46c5-b183-cb6e04eab913,ORD0002425,4,,Product as described.,2022-05-11,2022-05-11 03:48:00
66033786-c3bc-4c60-9735-90d8b0454db7,ORD0000671,5,Bad,Packaging damaged.,2024-02-19,2024-02-19 02:11:00
8c922afa-af5a-4504-8d7a-bd76f1840f16,ORD0009883,4,,Excellent quality!,2023-04-07,2023-04-07 03:33:00
8d9a256f-06ec-48ca-8528-15d8b37cc875,ORD0006512,3,Bad,Fast delivery!,2022-11-11,2022-11-11 18:37:00
0a073a92-5b63-44c6-9139-148b5362c22c,ORD0008651,4,OK,Packaging damaged.,2021-07-05,2021-07-05 09:37:00
dbc8ec09-1fb2-4017-b990-f3eb5839fb4b,ORD0008727,4,Good,Product as described.,2023-12-19,2023-12-19 03:32:00
9f716108-1b8d-4f70-8460-da37de30a490,ORD0004129,2,,Packaging damaged.,2021-04-09,2021-04-09 00:19:00
f1e40e74-4205-4d64-8a0c-2054bbdf48aa,ORD0009267,4,OK,,2024-11-07,2024-11-07 02:36:00
e2b8013c-91b8-454d-91e9-6a41c7d4f8a3,ORD0006634,5,Bad,,2024-01-24,2024-01-24 12:31:00
9407cf55-001e-47f2-b907-040194a0e44e,ORD0009733,4,Good,Fast delivery!,2022-01-22,2022-01-22 17:50:00
d841d9b4-3af7-4ea5-be87-2b62757e7ad2,ORD0004041,5,Bad,Would buy again.,2022-11-12,2022-11-12 03:20:00
6bc188d9-c2be-40a6-9358-4f7622e372b2,ORD0004235,5,,Fast delivery!,2022-04-19,2022-04-19 22:17:00
80f28e40-0020-49ef-81b7-3b737cd04d0a,ORD0009342,5,Bad,,2022-05-10,2022-05-10 17:54:00
3ca5b964-9116-4697-aa1a-0d11fc360f52,ORD0007499,5,Good,Fast delivery!,2022-11-21,2022-11-21 07:10:00
a7dabdeb-b082-4af7-bb6f-91c696490f1e,ORD0006826,3,Great!,Packaging damaged.,2022-10-19,2022-10-19 19:32:00
88c3e487-f13b-40a8-87e8-b3a408eae25d,ORD0006187,4,,Packaging damaged.,2022-05-30,2022-05-30 05:05:00
af473b60-b8c9-4ac2-83cd-73fd46fd031f,ORD0009880,4,Good,Not satisfied.,2023-05-17,2023-05-17 18:11:00
b1d7e5d6-7801-4d71-b1ba-0bf30a7be633,ORD0001644,4,,,2021-02-14,2021-02-14 04:39:00
7881ba7a-cd8a-4634-a8f8-1fe660ea2959,ORD0007982,4,OK,,2024-03-22,2024-03-22 00:31:00
429f107a-565d-4f7a-8ab8-52044d8da3f7,ORD0004172,4,Bad,Would buy again.,2023-12-25,2023-12-25 13:24:00
99994e32-9c38-48de-8f82-c7e9e2c3df58,ORD0007427,4,Great!,,2022-10-24,2022-10-24 10:38:00
092c8feb-5e41-4e39-95f4-1a28b935bdcc,ORD0009798,4,OK,Would buy again.,2024-11-23,2024-11-23 00:08:00
f13a80e1-8fda-42dd-8a04-9f0de0b7e471,ORD0002325,4,Bad,Fast delivery!,2024-02-23,2024-02-23 03:32:00
2e4d0948-6c22-469d-8c83-1522a34a10d6,ORD0002771,1,,Excellent quality!,2021-10-22,2021-10-22 12:01:00
c90f2e56-4443-43b7-8f89-0f3937ca0d95,ORD0007707,3,Great!,Excellent quality!,2023-03-01,2023-03-01 16:19:00
d2780186-4fbf-4014-b164-0d43e8742a22,ORD0009608,5,,Would buy again.,2021-01-28,2021-01-28 17:38:00
0da7e3b5-1318-4f03-9b54-02b7aec7289f,ORD0008943,3,,Product as described.,2022-12-18,2022-12-18 16:51:00
bcfd7dae-9d66-4795-a0d2-6902a62f2ac8,ORD0002094,5,Bad,Would buy again.,2022-09-24,2022-09-24 17:06:00
7f1630a8-9fe6-499e-9d48-76e46f7e427d,ORD0009857,4,Bad,Fast delivery!,2023-12-08,2023-12-08 16:39:00
878b0471-f624-4657-a46a-6da3c1c00bf8,ORD0008601,5,,Product as described.,2021-04-08,2021-04-08 01:12:00
11d6df1b-9cbd-4c70-9909-ab095f1bacbf,ORD0003019,5,Bad,,2021-01-17,2021-01-17 16:08:00
f7a27893-eafe-4f33-9f9a-0c67ceceda4e,ORD0004587,4,OK,Would buy again.,2022-04-04,2022-04-04 22:08:00
a49963ea-1a7b-4b7f-821b-cb77d5762c7d,ORD0008195,4,,Would buy again.,2021-06-21,2021-06-21 22:33:00
3e08824e-92d8-4b7e-8a41-864dc70932a0,ORD0000238,5,,Fast delivery!,2023-04-12,2023-04-12 15:01:00
a2c063d3-03c1-437f-8a60-6ed5eb79974e,ORD0002916,5,Bad,Fast delivery!,2021-03-22,2021-03-22 02:27:00
ebcccc58-78db-4e07-8bd0-680a3aa5d9d1,ORD0006030,4,,Excellent quality!,2024-04-28,2024-04-28 18:40:00
bff3c6c0-d355-4f7e-b55d-211db1f33ca9,ORD0000143,3,OK,Excellent quality!,2022-02-07,2022-02-07 17:23:00
db3ae78d-b174-456f-a041-e141db28e768,ORD0000519,5,,Excellent quality!,2021-10-23,2021-10-23 22:59:00
017ffdea-a395-4ede-bc0e-c0b3d1c99c48,ORD0002446,5,Good,Would buy again.,2021-04-02,2021-04-02 12:03:00
1aeeb55b-81e2-4446-b0d4-1c58585abfeb,ORD0002056,5,,Excellent quality!,2024-05-01,2024-05-01 05:30:00
cd535ad9-6f9b-4c13-b48e-76b4983b0e1e,ORD0001926,5,,Not satisfied.,2023-06-28,2023-06-28 00:51:00
739b3b23-288e-4c7b-ae8c-25e3f87d7aff,ORD0005977,4,Bad,Product as described.,2022-11-27,2022-11-27 16:55:00
abe62b66-2ea5-442c-8300-8058a2ab8de8,ORD0002775,5,OK,Not satisfied.,2022-12-02,2022-12-02 20:08:00
27efa55a-c93f-421a-9c4a-fa1dcd6de38a,ORD0009012,3,Bad,,2023-04-29,2023-04-29 07:19:00
1ac4c24c-176c-4224-8a14-7fc5672ccac7,ORD0006669,5,OK,Fast delivery!,2023-10-04,2023-10-04 03:30:00
fdcec997-386c-4402-99eb-78405d530d03,ORD0005425,5,Bad,Not satisfied.,2023-02-10,2023-02-10 05:29:00
25edd26b-bca6-44b5-877a-f22d483477b5,ORD0008192,3,OK,Fast delivery!,2023-03-14,2023-03-14 02:03:00
6cfdad9f-bd5d-404e-b6c4-6c18c5ea9437,ORD0007823,3,Good,,2023-06-09,2023-06-09 12:09:00
10e0aa5c-906a-461e-b86b-2d4f7af1eb59,ORD0004135,5,OK,Not satisfied.,2023-05-17,2023-05-17 07:50:00
cd1b1765-d310-4ace-91bd-9c0899fe5f6d,ORD0002647,4,Good,Not satisfied.,2024-08-04,2024-08-04 07:19:00
586eff21-e7c4-40cd-96a0-f3d2445379b0,ORD0002738,4,Bad,Packaging damaged.,2024-01-28,2024-01-28 04:04:00
47aeb135-4a0c-4f00-b56a-aab53da24375,ORD0003660,5,OK,Excellent quality!,2021-08-21,2021-08-21 10:18:00
f86027f9-8c16-4aa9-a17e-d210f8e44fea,ORD0009244,5,,Would buy again.,2022-04-15,2022-04-15 21:33:00
0c44ecce-99e2-4a6f-bda0-6ea42d67ca99,ORD0008019,3,Great!,Product as described.,2024-10-25,2024-10-25 04:23:00
e9f90dbd-b051-4fdb-92bc-f641b2ea7aad,ORD0003222,4,Great!,Not satisfied.,2024-09-26,2024-09-26 14:32:00
8a24b74b-6cdb-461f-bbbd-fb080d2b665e,ORD0008753,5,Great!,Would buy again.,2024-12-28,2024-12-28 10:24:00
5d7ad9d3-8ef0-4f9c-949f-2f9ab3c28910,ORD0007572,5,,Fast delivery!,2021-04-22,2021-04-22 18:22:00
b2d9ec0d-262c-49e8-ab7f-e0b065fc8ab3,ORD0001565,4,Great!,Would buy again.,2021-07-26,2021-07-26 18:45:00
0a9cfa32-5327-40da-9ca8-af25fb7b4f33,ORD0001262,5,Bad,Product as described.,2023-05-12,2023-05-12 04:31:00
6e1cd3f6-1947-4364-81b1-9929acf1df47,ORD0005635,5,Good,Would buy again.,2021-03-02,2021-03-02 16:05:00
1dc998ca-1848-498e-93c3-868c5e84eaa2,ORD0005131,2,Good,Product as described.,2022-12-15,2022-12-15 04:24:00
623c4a37-5c36-4392-a591-5d293da80c3c,ORD0001868,4,Great!,,2023-03-13,2023-03-13 16:45:00
f78992f9-28a3-4026-839b-fd2b0fee3993,ORD0006823,3,,Not satisfied.,2024-02-20,2024-02-20 22:30:00
967501b3-6b71-44d0-9e16-2f28990f412d,ORD0001891,4,,,2023-11-27,2023-11-27 13:06:00
9b20bd2b-128d-45fe-aa51-1ffb11947709,ORD0001395,3,Bad,Not satisfied.,2023-07-15,2023-07-15 13:21:00
4c6919c6-9678-4251-94c4-ff60dfb479a7,ORD0007251,4,Great!,Product as described.,2023-12-09,2023-12-09 14:21:00
5ccbb318-ef97-438c-9408-25830ee3e28b,ORD0001266,5,Good,Excellent quality!,2022-06-16,2022-06-16 20:02:00
c9313ff9-9cdf-48d4-a70f-0cd63d3bae7f,ORD0008292,5,,Would buy again.,2023-11-17,2023-11-17 15:47:00
f18065f8-6846-4211-847e-e58fe84e1b6a,ORD0005567,1,Great!,Not satisfied.,2021-09-02,2021-09-02 13:04:00
3331df23-665a-44cb-ac2f-8acd4ee20328,ORD0001244,5,Bad,,2021-11-13,2021-11-13 21:38:00
cd271765-5752-4b0d-bc99-45cf26db5291,ORD0005516,4,Good,Fast delivery!,2024-09-16,2024-09-16 04:37:00
24765ac5-730d-4e1b-9e06-7be69def1106,ORD0001428,5,Bad,Not satisfied.,2022-07-29,2022-07-29 19:24:00
45331bab-1bae-4d61-b98f-83eb6f759cba,ORD0003846,5,Bad,Packaging damaged.,2024-01-15,2024-01-15 11:10:00
afdbc2b4-284e-4d42-83c0-ad7d0f2ac234,ORD0003380,5,Good,Would buy again.,2023-04-22,2023-04-22 03:43:00
44b4b374-7cb9-4193-a8f6-4f68944755e8,ORD0004115,5,Great!,Not satisfied.,2022-03-14,2022-03-14 13:08:00
ab5f5d64-d028-4a85-b745-0834ceb5f5f5,ORD0002778,5,Great!,Packaging damaged.,2024-07-26,2024-07-26 05:35:00
084ecace-3002-414a-b84d-a3420654e812,ORD0002790,4,Bad,Not satisfied.,2022-07-17,2022-07-17 00:40:00
8b6bec0e-2124-4519-a212-012cde73a18b,ORD0008714,5,OK,Would buy again.,2024-03-29,2024-03-29 09:46:00
42d75640-bafc-4902-84f9-180d30280c6b,ORD0008287,5,,Would buy again.,2022-04-22,2022-04-22 12:26:00
9003a3dc-d196-466f-abac-82c2fccc4dff,ORD0006941,4,OK,Would buy again.,2024-06-27,2024-06-27 16:15:00
059fb77f-1f38-491f-851c-58efe91659c7,ORD0001441,5,Good,Would buy again.,2022-08-05,2022-08-05 11:37:00
a68e3ffb-b62e-4c89-81b7-1017fabae7d3,ORD0003213,5,,Product as described.,2024-08-31,2024-08-31 08:00:00
d98dc364-aba8-42c7-aeb3-55d5b21a8146,ORD0004733,5,Bad,Fast delivery!,2023-02-15,2023-02-15 11:26:00
8fd02ce6-727f-4db0-9f04-afecf1c0f6f7,ORD0005058,3,,Product as described.,2024-02-23,2024-02-23 11:40:00
bae85779-d84f-44a5-bb9e-a53224dc2fba,ORD0001277,2,Great!,Fast delivery!,2021-10-06,2021-10-06 12:43:00
91be79c7-9f21-4b62-bde6-eeabfed52949,ORD0006107,5,Great!,Fast delivery!,2022-02-01,2022-02-01 06:46:00
fec22be5-14ba-4c3b-87d2-9792a123f38d,ORD0005501,3,Bad,Packaging damaged.,2021-03-29,2021-03-29 06:38:00
4842568b-730f-44a7-bf5e-1ea73f2d5b7a,ORD0006626,5,Great!,,2021-11-15,2021-11-15 06:08:00
5163b6b9-efc1-4da8-8610-f10456c459fb,ORD0007025,1,Great!,Would buy again.,2023-02-24,2023-02-24 19:36:00
dfd12865-49de-44d6-939f-89e53d52538e,ORD0004709,5,,Product as described.,2023-07-03,2023-07-03 07:04:00
a3195431-88f0-4ba4-9679-21583f1af9e3,ORD0004727,5,Good,,2024-01-15,2024-01-15 20:58:00
01c8b6b4-d8d7-461f-ab5c-0ea898fedd4f,ORD0000709,1,,Would buy again.,2024-08-23,2024-08-23 02:37:00
b5cf2753-aab6-480f-bf15-e1e87093e68f,ORD0001782,3,,Would buy again.,2022-09-10,2022-09-10 04:50:00
3a895ebe-50f2-4188-9922-13920abe9f9d,ORD0005018,5,OK,Product as described.,2023-08-11,2023-08-11 17:41:00
7a0812ad-378c-4a4d-99b6-b7648c9ae1cb,ORD0008580,2,OK,,2023-05-30,2023-05-30 04:42:00
d2717aa6-c03c-4761-b8d0-e4fa221088b1,ORD0006051,4,Great!,Excellent quality!,2021-04-29,2021-04-29 10:04:00
e682e215-24fa-4334-92a2-f52522a75dc1,ORD0009909,4,,Would buy again.,2021-09-05,2021-09-05 00:01:00
b43da55c-2bfd-4c15-be9d-2ed96fad5227,ORD0007719,4,Bad,,2021-10-11,2021-10-11 13:31:00
4505fac2-16cc-4948-b7ce-dc4c10ece2d8,ORD0001363,2,Good,Product as described.,2021-07-04,2021-07-04 21:09:00
1defe7de-4fd9-4cec-b011-4bb3adf4b17e,ORD0007018,4,Good,Would buy again.,2024-02-08,2024-02-08 09:45:00
9a497a95-0607-44ff-b2ca-37d6c28b86ca,ORD0005810,4,,Not satisfied.,2021-09-03,2021-09-03 15:39:00
d24b0d1b-36ba-4df1-acd8-2da64ecf6bcb,ORD0006617,5,OK,Excellent quality!,2024-10-12,2024-10-12 16:51:00
228775eb-674a-4706-8d3b-d476c06f629b,ORD0005591,4,,,2024-01-07,2024-01-07 12:47:00
71a13814-44eb-4e92-993b-e23f430350b1,ORD0000421,1,,Product as described.,2024-02-06,2024-02-06 19:47:00
2580cb11-bf85-4041-9df3-5b794028c4a7,ORD0002802,5,Great!,Packaging damaged.,2024-07-02,2024-07-02 22:20:00
02acbb9d-6bd9-4c47-a07c-b2dd696906f0,ORD0000790,5,Great!,,2021-02-01,2021-02-01 20:57:00
63e64204-d628-4337-812e-977807bffe75,ORD0006149,5,,Product as described.,2024-03-21,2024-03-21 14:09:00
54866e79-0255-43dc-8e10-d70c60d22d2d,ORD0008110,5,Great!,Not satisfied.,2024-05-12,2024-05-12 00:31:00
2272ab50-903d-46d8-81fc-fd10d2609005,ORD0008785,3,,,2021-07-31,2021-07-31 04:42:00
f921dac5-1d97-41b4-958f-b355bef5ba98,ORD0002035,5,,Fast delivery!,2022-12-26,2022-12-26 22:45:00
29d0fa3b-bafa-4f73-a7b2-44e5de9545d7,ORD0009386,5,Great!,,2021-12-12,2021-12-12 12:12:00
970e1dd0-7395-4b27-8afa-9bd58c5444b9,ORD0005509,5,Great!,Would buy again.,2021-01-30,2021-01-30 02:35:00
1e293006-5a72-4aed-a6c3-897ca7933056,ORD0009380,4,Bad,Excellent quality!,2021-04-25,2021-04-25 21:48:00
e9a968b9-109a-4199-9427-bc64962eecb8,ORD0008946,4,,Excellent quality!,2022-07-19,2022-07-19 21:09:00
09e5f9a5-9966-4a59-97fc-9f54a5e982d6,ORD0002908,3,,Excellent quality!,2024-06-14,2024-06-14 15:51:00
33a37a12-7afd-4d05-ab3f-3776abdfdb43,ORD0008918,2,Bad,Fast delivery!,2024-11-05,2024-11-05 14:46:00
6b8a5075-b431-44c1-9948-02fa77093f9c,ORD0002662,5,Great!,,2022-05-19,2022-05-19 02:18:00
794873ab-a468-4f25-8afb-df431b033d34,ORD0005974,3,Bad,Not satisfied.,2023-07-04,2023-07-04 06:35:00
48297b0f-826b-4cf8-a40c-7eb0fe45be66,ORD0005280,5,OK,Product as described.,2022-07-24,2022-07-24 09:21:00
dd8534d7-0c31-478f-916e-8561612bc860,ORD0005448,5,,Excellent quality!,2021-09-15,2021-09-15 20:56:00
cc8b3c63-9bff-4720-90bd-a704ffdf16e0,ORD0006094,4,,Fast delivery!,2021-06-14,2021-06-14 22:41:00
e846cb22-915f-4274-aa5f-6d0293244737,ORD0004034,5,Bad,Not satisfied.,2021-10-04,2021-10-04 21:03:00
b8e3cea0-e536-40d0-9283-46b3bf70a1e8,ORD0000244,5,,Excellent quality!,2024-12-04,2024-12-04 02:02:00
5b57befe-c86a-494f-9f4e-e7ef65c78179,ORD0008182,3,Good,Fast delivery!,2024-02-29,2024-02-29 05:06:00
f2f5d10e-42d5-4d5b-ae89-5c982a5cc47a,ORD0002677,4,,Fast delivery!,2021-02-05,2021-02-05 05:09:00
52694312-eeb3-488e-ae91-d651727a4183,ORD0007187,5,,Fast delivery!,2023-03-05,2023-03-05 20:33:00
186fc6d5-a4fb-4d52-b9d6-eb1d6d7a54f8,ORD0008858,5,,,2023-10-30,2023-10-30 16:07:00
37d46410-cb63-4b3e-b621-88f77e568b8d,ORD0003713,3,OK,,2021-12-17,2021-12-17 05:56:00
6ccaaaaa-4634-4b42-8238-bdd01824f2cd,ORD0005556,5,Bad,,2021-08-23,2021-08-23 16:51:00
16722200-c767-4188-b2e3-160153c59400,ORD0009773,1,Good,Packaging damaged.,2023-12-18,2023-12-18 19:02:00
e2c7171b-66ad-4cba-8302-150f2381cd88,ORD0005902,3,Bad,Packaging damaged.,2024-08-20,2024-08-20 09:13:00
9ee670aa-50f2-4f61-8484-15f9db4593c5,ORD0005806,5,,Product as described.,2024-12-12,2024-12-12 06:35:00
9ce84844-a2b8-4840-9065-3f918d0ac626,ORD0008361,5,,Packaging damaged.,2021-05-04,2021-05-04 04:22:00
e22fbe7d-4b18-438a-8a98-263c91f41eae,ORD0009441,4,Bad,Excellent quality!,2022-06-27,2022-06-27 02:26:00
7ccfa962-18b1-46e9-ad63-8fb0590c279e,ORD0008105,4,,Fast delivery!,2021-11-04,2021-11-04 21:38:00
2e0f5408-3c14-4bd1-899c-f0a54958a919,ORD0005634,5,Bad,Product as described.,2022-05-20,2022-05-20 16:13:00
53bb9bd1-89a2-40b4-a59e-927941c3d772,ORD0009521,2,,Fast delivery!,2024-07-16,2024-07-16 07:23:00
6b032325-6ea9-41b0-9b24-f05f1b6a4807,ORD0005979,5,Great!,Product as described.,2022-03-29,2022-03-29 21:51:00
1b458100-7b51-403f-ac27-4d29ed3187bc,ORD0002755,4,,Excellent quality!,2022-09-06,2022-09-06 06:53:00
0af89289-9bd4-4f63-b2bb-0124e5548d04,ORD0002388,4,,Fast delivery!,2023-03-15,2023-03-15 13:00:00
84d69fa5-d414-44b2-b320-a7487274837c,ORD0009302,5,,Would buy again.,2023-10-29,2023-10-29 04:48:00
8a60c66d-0caf-481e-87f9-14e5c4bd2464,ORD0006257,4,Good,Packaging damaged.,2023-11-21,2023-11-21 19:42:00
b3d4977e-9d37-4254-b562-4edf9e0daf1f,ORD0007883,3,Good,Would buy again.,2021-06-12,2021-06-12 06:54:00
9a045a8d-3c38-40ec-b1e5-9c94ed055124,ORD0009323,1,Great!,Product as described.,2023-03-30,2023-03-30 03:48:00
d9d56b81-2376-4da3-98d6-3470bd971e95,ORD0005466,3,,Product as described.,2023-10-23,2023-10-23 20:54:00
051ae59b-ec16-409b-bed5-2e1a94559a02,ORD0006585,4,OK,Packaging damaged.,2024-02-13,2024-02-13 04:55:00
b7c187c6-1b1c-447c-b8aa-49bd63033819,ORD0004146,5,,,2024-10-22,2024-10-22 01:28:00
ef37f6d5-9e25-43e0-936a-1f9203c07f9c,ORD0000937,3,Great!,Excellent quality!,2022-04-02,2022-04-02 01:56:00
d176bcdb-b163-458e-adc6-63989cbcfa92,ORD0006050,5,Bad,,2022-11-07,2022-11-07 15:30:00
6fa5b2de-1c71-49ea-b2ff-e82cea383a02,ORD0001569,5,Great!,,2021-12-20,2021-12-20 12:45:00
69edf178-41f0-41eb-9d43-c04cb5ac3af2,ORD0007206,5,,Packaging damaged.,2021-08-27,2021-08-27 08:53:00
f4d1db0b-1155-4dbd-b2c3-824b4b7b876a,ORD0003635,5,Great!,Product as described.,2021-12-05,2021-12-05 05:24:00
87962ea2-0cd8-468e-9cbe-5ab5a916b36a,ORD0006951,5,Bad,Product as described.,2023-02-02,2023-02-02 11:53:00
1a99ac0e-d60e-4660-b221-51d4b9d22002,ORD0001632,5,,Packaging damaged.,2022-12-27,2022-12-27 15:28:00
8abc0d2b-00f7-41ff-9cb1-c88c982fb640,ORD0003287,4,Great!,Excellent quality!,2024-11-25,2024-11-25 18:52:00
202baad8-d35c-4e3d-9306-1fbfb02ae078,ORD0004492,5,,Would buy again.,2023-09-11,2023-09-11 13:36:00
48aad60a-9931-4031-aeaa-d817f96e2261,ORD0005651,3,,Packaging damaged.,2022-03-22,2022-03-22 21:54:00
e9600b28-6597-45f2-b431-1a6f25df4999,ORD0001937,3,,Excellent quality!,2022-04-22,2022-04-22 23:55:00
93fcf078-c552-450e-8711-6b07068d089f,ORD0007586,2,,Excellent quality!,2024-06-14,2024-06-14 02:57:00
5b76158b-7db2-48d4-9044-9da950cc11ce,ORD0006551,4,Great!,,2021-02-01,2021-02-01 17:11:00
8824fd96-1eee-4723-bfae-dfb9fcf3f28e,ORD0006649,5,,Packaging damaged.,2022-02-07,2022-02-07 16:26:00
934e36fd-831f-4c9c-bd3d-d6402c7e9113,ORD0009579,4,OK,Would buy again.,2023-09-20,2023-09-20 23:48:00
69173152-6910-40c0-a765-20b74b94654e,ORD0003676,1,,Would buy again.,2023-12-05,2023-12-05 01:42:00
298eddfb-740e-4948-bb5d-c3a3b62748bd,ORD0008830,4,Great!,Excellent quality!,2022-04-23,2022-04-23 10:52:00
2aea7e7a-ff08-4621-9142-00020881da01,ORD0003663,1,,Fast delivery!,2021-04-20,2021-04-20 21:46:00
e849b244-8653-48a5-a479-70585b24b6bd,ORD0009305,5,Bad,Excellent quality!,2023-02-13,2023-02-13 16:42:00
7fce8e8f-de8e-4358-aa41-4d50ce3142cb,ORD0002191,5,Great!,Product as described.,2024-03-22,2024-03-22 07:48:00
26117b1c-2de2-4e4e-b159-aa43fc52c3d1,ORD0002379,4,Good,Not satisfied.,2021-12-08,2021-12-08 09:57:00
c1f65d88-121e-44ef-80bb-87ebffb35379,ORD0007739,5,OK,Not satisfied.,2024-05-20,2024-05-20 07:54:00
30397d9e-f34b-4c56-a10a-dc6824648959,ORD0002252,3,,Fast delivery!,2021-06-19,2021-06-19 01:17:00
cc59d86e-5430-406f-a506-f25ea09be4a1,ORD0003772,5,,Fast delivery!,2023-07-09,2023-07-09 20:24:00
0d687da0-3b66-497e-bc1c-0142694c1f9f,ORD0007331,4,OK,Product as described.,2024-04-27,2024-04-27 00:39:00
1fd23c00-eefe-4f29-bb54-450be87b6da5,ORD0004475,5,Bad,,2022-07-06,2022-07-06 10:45:00
6a91f022-1611-4af9-97c1-575988e6a06d,ORD0007647,5,,Packaging damaged.,2021-02-06,2021-02-06 16:05:00
a5326798-45b2-4021-8c96-38ff956ebdfb,ORD0009537,4,,Packaging damaged.,2023-12-05,2023-12-05 11:30:00
2cdb236d-c7c8-4e91-8b7c-8d9644ed259e,ORD0000939,1,,Excellent quality!,2022-02-04,2022-02-04 05:16:00
9a71c914-1b8b-40e0-8b2b-f0c373565618,ORD0000904,5,,Packaging damaged.,2024-07-28,2024-07-28 03:09:00
83d94d75-d870-4387-857e-dc66775f6226,ORD0008070,4,,Fast delivery!,2021-02-16,2021-02-16 09:13:00
68452336-b23a-483c-856e-8e58b7ebe54c,ORD0008024,5,,Product as described.,2021-11-01,2021-11-01 13:20:00
16cdc050-cdab-4f3b-b25a-2db793bac35a,ORD0009645,5,Good,Would buy again.,2021-05-18,2021-05-18 01:15:00
0bae624b-8a3e-43a8-9066-572aa44ed4e5,ORD0003196,1,Bad,Not satisfied.,2021-05-21,2021-05-21 01:33:00
baccbac4-25a3-4714-b787-888df02914a2,ORD0000343,5,OK,Would buy again.,2024-11-07,2024-11-07 02:53:00
022ac75d-fdee-4be5-b30b-b56914534e5e,ORD0008391,5,Good,Product as described.,2024-04-06,2024-04-06 11:29:00
19d81b36-7bd7-46c4-a5bc-ccaaf2a721a6,ORD0008480,5,OK,Excellent quality!,2021-05-14,2021-05-14 02:15:00
8927eacc-864b-4aff-ad91-b5ee5d38f03f,ORD0009803,3,Bad,Excellent quality!,2022-11-05,2022-11-05 18:59:00
23cc22ba-656a-4c5d-9dbf-975a8667d169,ORD0007337,5,,Fast delivery!,2022-03-04,2022-03-04 02:26:00
e3d96e27-c7a5-4c5b-82a0-ad8b18928008,ORD0001177,5,,Fast delivery!,2021-12-07,2021-12-07 15:43:00
3fa16b09-f266-4635-ac1f-5562e0fe94ac,ORD0006922,4,Bad,Would buy again.,2022-08-16,2022-08-16 12:48:00
3b93a49b-ee7b-45fa-9f3e-635a1a07424a,ORD0006684,5,,,2022-07-05,2022-07-05 14:37:00
