order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD0003888,3,PROD00782,SELL0030,2024-08-29,529.49,28.92
ORD0003888,4,PROD00752,SELL0206,2024-08-29,697.24,24.31
ORD0003889,1,PROD00186,SELL0282,2021-11-26,40.37,19.31
ORD0003889,2,PROD00185,SELL0444,2021-11-26,32.73,41.17
ORD0003889,3,PROD00721,SELL0160,2021-11-26,146.31,31.15
ORD0003890,1,PROD00584,SELL0300,2023-02-28,428.12,20.45
ORD0003890,2,PROD00651,SELL0301,2023-02-28,783.48,43.83
ORD0003890,3,PROD00224,SELL0277,2023-02-28,548.32,15.03
ORD0003890,4,PROD00128,SELL0118,2023-02-28,451.06,44.07
ORD0003891,1,PROD00632,SELL0058,2022-12-15,236.49,21.48
ORD0003891,2,PROD00841,SELL0142,2022-12-15,289.02,29.61
ORD0003892,1,PROD00737,SELL0405,2021-08-04,267.81,33.73
ORD0003892,2,PROD00050,SELL0063,2021-08-04,610.53,32.35
ORD0003893,1,PROD00990,SELL0192,2023-07-09,176.73,35.5
ORD0003894,1,PROD00894,SELL0302,2022-04-12,392.75,14.42
ORD0003894,2,PROD00084,SELL0062,2022-04-12,736.06,49.73
ORD0003895,1,PROD00858,SELL0346,2022-07-07,399.71,26.94
ORD0003895,2,PROD00916,SELL0165,2022-07-07,84.13,49.78
ORD0003895,3,PROD00303,SELL0490,2022-07-07,78.79,46.27
ORD0003895,4,PROD00631,SELL0347,2022-07-07,700.95,40.31
ORD0003896,1,PROD00222,SELL0337,2021-01-27,693.1,30.26
ORD0003896,2,PROD00104,SELL0332,2021-01-27,619.91,18.54
ORD0003897,1,PROD00589,SELL0086,2021-08-15,663.56,12.68
ORD0003898,1,PROD00013,SELL0365,2023-02-14,549.23,39.4
ORD0003898,2,PROD00739,SELL0434,2023-02-14,319.15,17.09
ORD0003898,3,PROD00246,SELL0407,2023-02-14,512.89,10.52
ORD0003899,1,PROD00981,SELL0017,2024-03-26,143.58,9.5
ORD0003899,2,PROD00402,SELL0418,2024-03-26,395.25,48.39
ORD0003899,3,PROD00691,SELL0496,2024-03-26,590.7,43.78
ORD0003899,4,PROD00151,SELL0008,2024-03-26,611.64,36.17
ORD0003900,1,PROD00264,SELL0202,2022-10-10,51.13,42.39
ORD0003900,2,PROD00186,SELL0436,2022-10-10,347.32,41.69
ORD0003901,1,PROD00258,SELL0291,2022-09-01,734.32,38.21
ORD0003901,2,PROD00386,SELL0062,2022-09-01,143.07,19.52
ORD0003901,3,PROD00600,SELL0126,2022-09-01,172.17,9.55
ORD0003901,4,PROD00178,SELL0026,2022-09-01,41.93,10.88
ORD0003902,1,PROD00561,SELL0053,2023-05-09,32.39,49.68
ORD0003902,2,PROD00455,SELL0193,2023-05-09,479.92,29.4
ORD0003902,3,PROD00698,SELL0128,2023-05-09,311.48,34.04
ORD0003903,1,PROD00803,SELL0425,2023-01-19,630.71,48.59
ORD0003904,1,PROD00117,SELL0218,2023-09-03,89.38,19.56
ORD0003904,2,PROD00397,SELL0080,2023-09-03,249.41,40.81
ORD0003904,3,PROD00721,SELL0358,2023-09-03,384.61,19.82
ORD0003904,4,PROD00990,SELL0281,2023-09-03,555.61,44.81
ORD0003905,1,PROD00532,SELL0355,2023-07-31,78.0,39.89
ORD0003906,1,PROD00805,SELL0402,2024-09-15,47.34,47.99
ORD0003906,2,PROD01000,SELL0107,2024-09-15,68.72,29.99
ORD0003906,3,PROD00450,SELL0382,2024-09-15,362.78,9.99
ORD0003907,1,PROD00908,SELL0009,2023-10-30,470.79,27.36
ORD0003907,2,PROD00377,SELL0422,2023-10-30,778.27,14.6
ORD0003907,3,PROD00903,SELL0012,2023-10-30,23.36,46.82
ORD0003908,1,PROD00291,SELL0009,2024-12-09,723.84,16.95
ORD0003908,2,PROD00961,SELL0259,2024-12-09,247.92,37.92
ORD0003909,1,PROD00654,SELL0226,2022-05-25,188.44,30.54
ORD0003909,2,PROD00529,SELL0261,2022-05-25,663.08,29.92
ORD0003909,3,PROD00331,SELL0108,2022-05-25,167.1,20.5
ORD0003910,1,PROD00235,SELL0230,2024-11-10,69.3,35.02
ORD0003910,2,PROD00726,SELL0246,2024-11-10,304.55,48.81
ORD0003911,1,PROD00403,SELL0113,2024-07-01,521.47,21.29
ORD0003911,2,PROD00682,SELL0078,2024-07-01,589.34,9.74
ORD0003911,3,PROD00750,SELL0328,2024-07-01,578.99,14.66
ORD0003911,4,PROD00772,SELL0074,2024-07-01,673.55,18.7
ORD0003912,1,PROD00902,SELL0201,2022-10-11,249.15,30.69
ORD0003912,2,PROD00591,SELL0168,2022-10-11,494.69,19.38
ORD0003912,3,PROD00156,SELL0263,2022-10-11,370.68,7.88
ORD0003912,4,PROD00239,SELL0144,2022-10-11,127.84,37.94
ORD0003913,1,PROD00853,SELL0033,2024-01-02,492.83,36.57
ORD0003913,2,PROD00772,SELL0397,2024-01-02,597.64,5.47
ORD0003913,3,PROD00180,SELL0413,2024-01-02,500.35,31.25
ORD0003913,4,PROD00322,SELL0252,2024-01-02,117.44,32.57
ORD0003914,1,PROD00340,SELL0104,2021-10-25,741.19,36.76
ORD0003914,2,PROD00691,SELL0008,2021-10-25,525.04,20.06
ORD0003914,3,PROD00407,SELL0321,2021-10-25,688.18,44.97
ORD0003915,1,PROD00968,SELL0256,2024-11-10,656.38,49.12
ORD0003915,2,PROD00904,SELL0145,2024-11-10,202.49,34.2
ORD0003915,3,PROD00919,SELL0328,2024-11-10,605.16,40.24
ORD0003916,1,PROD00952,SELL0153,2023-09-13,261.93,18.74
ORD0003916,2,PROD00068,SELL0282,2023-09-13,657.36,9.92
ORD0003916,3,PROD00466,SELL0468,2023-09-13,585.63,11.01
ORD0003917,1,PROD00124,SELL0217,2021-02-20,634.5,5.05
ORD0003917,2,PROD00643,SELL0400,2021-02-20,35.47,7.06
ORD0003918,1,PROD00058,SELL0471,2023-06-29,591.44,25.96
ORD0003919,1,PROD00723,SELL0012,2022-01-02,444.43,8.0
ORD0003919,2,PROD00279,SELL0478,2022-01-02,63.07,13.22
ORD0003920,1,PROD00831,SELL0451,2023-11-12,603.65,14.47
ORD0003920,2,PROD00689,SELL0253,2023-11-12,231.59,37.8
ORD0003921,1,PROD00612,SELL0222,2024-04-02,109.99,27.27
ORD0003921,2,PROD00331,SELL0185,2024-04-02,428.16,41.83
ORD0003921,3,PROD00169,SELL0020,2024-04-02,227.92,18.77
ORD0003922,1,PROD00272,SELL0282,2022-12-01,185.94,34.58
ORD0003922,2,PROD00301,SELL0125,2022-12-01,491.17,30.88
ORD0003922,3,PROD00223,SELL0009,2022-12-01,301.29,34.16
ORD0003922,4,PROD00147,SELL0434,2022-12-01,562.04,45.91
ORD0003923,1,PROD00457,SELL0315,2023-12-22,641.84,27.54
ORD0003923,2,PROD00029,SELL0486,2023-12-22,148.76,18.13
ORD0003923,3,PROD00932,SELL0399,2023-12-22,681.02,18.11
ORD0003924,1,PROD00499,SELL0016,2022-04-06,372.27,36.0
ORD0003924,2,PROD00960,SELL0255,2022-04-06,229.06,11.21
ORD0003925,1,PROD00560,SELL0141,2022-01-26,223.77,17.1
ORD0003926,1,PROD00467,SELL0044,2023-01-08,54.42,46.31
ORD0003926,2,PROD00772,SELL0114,2023-01-08,618.28,30.64
ORD0003927,1,PROD00644,SELL0465,2021-07-09,369.15,8.69
ORD0003927,2,PROD00788,SELL0085,2021-07-09,436.25,7.99
ORD0003927,3,PROD00884,SELL0106,2021-07-09,609.71,13.46
ORD0003928,1,PROD00885,SELL0383,2023-05-06,707.91,42.19
ORD0003928,2,PROD00542,SELL0435,2023-05-06,73.15,41.74
ORD0003928,3,PROD00425,SELL0385,2023-05-06,733.99,19.95
ORD0003929,1,PROD00634,SELL0478,2022-08-22,146.59,7.21
ORD0003929,2,PROD00122,SELL0016,2022-08-22,309.76,47.3
ORD0003929,3,PROD00582,SELL0162,2022-08-22,494.96,20.04
ORD0003929,4,PROD00135,SELL0367,2022-08-22,191.61,24.46
ORD0003930,1,PROD00236,SELL0249,2023-12-09,223.98,16.32
ORD0003930,2,PROD00758,SELL0206,2023-12-09,460.89,18.76
ORD0003931,1,PROD00349,SELL0326,2023-06-19,369.24,43.86
ORD0003931,2,PROD00366,SELL0332,2023-06-19,430.14,25.74
ORD0003931,3,PROD00793,SELL0239,2023-06-19,24.22,41.11
ORD0003931,4,PROD00653,SELL0352,2023-06-19,39.98,21.89
ORD0003932,1,PROD00353,SELL0052,2024-09-22,373.43,38.21
ORD0003932,2,PROD00184,SELL0208,2024-09-22,777.29,16.04
ORD0003933,1,PROD00833,SELL0073,2024-02-09,198.85,31.77
ORD0003933,2,PROD00348,SELL0063,2024-02-09,635.27,37.04
ORD0003934,1,PROD00792,SELL0182,2023-11-19,616.88,8.71
ORD0003934,2,PROD00322,SELL0175,2023-11-19,404.08,48.88
ORD0003935,1,PROD00780,SELL0377,2021-04-11,683.48,18.11
ORD0003936,1,PROD00516,SELL0409,2021-06-15,527.13,10.65
ORD0003936,2,PROD00781,SELL0460,2021-06-15,452.92,14.49
ORD0003937,1,PROD00509,SELL0074,2021-07-14,781.13,40.15
ORD0003938,1,PROD00666,SELL0253,2023-02-08,283.54,16.41
ORD0003939,1,PROD00819,SELL0344,2022-09-19,95.62,35.24
ORD0003940,1,PROD00531,SELL0026,2024-06-14,498.06,26.71
ORD0003940,2,PROD00948,SELL0114,2024-06-14,546.96,46.55
ORD0003941,1,PROD00871,SELL0076,2024-07-22,624.52,20.74
ORD0003941,2,PROD00663,SELL0252,2024-07-22,366.65,43.72
ORD0003941,3,PROD00889,SELL0092,2024-07-22,313.43,25.86
ORD0003942,1,PROD00147,SELL0114,2023-04-30,272.75,47.13
ORD0003943,1,PROD00195,SELL0253,2023-05-08,115.94,8.69
ORD0003943,2,PROD00512,SELL0459,2023-05-08,792.66,13.31
ORD0003944,1,PROD00086,SELL0166,2023-11-13,620.3,30.67
ORD0003944,2,PROD00763,SELL0070,2023-11-13,333.61,10.38
ORD0003944,3,PROD00256,SELL0105,2023-11-13,396.28,31.1
ORD0003945,1,PROD00002,SELL0054,2021-05-29,355.14,9.75
ORD0003945,2,PROD00779,SELL0012,2021-05-29,244.79,15.17
ORD0003946,1,PROD00261,SELL0180,2022-10-17,677.43,45.91
ORD0003946,2,PROD00386,SELL0343,2022-10-17,719.91,11.06
ORD0003946,3,PROD00741,SELL0357,2022-10-17,111.95,42.75
ORD0003947,1,PROD00398,SELL0360,2022-12-17,596.21,32.24
ORD0003947,2,PROD00454,SELL0123,2022-12-17,797.6,40.46
ORD0003948,1,PROD00772,SELL0270,2024-03-17,47.25,17.77
ORD0003949,1,PROD00063,SELL0067,2021-05-19,305.84,49.86
ORD0003949,2,PROD00169,SELL0406,2021-05-19,665.77,30.39
ORD0003949,3,PROD00668,SELL0410,2021-05-19,380.82,18.11
ORD0003950,1,PROD00384,SELL0164,2023-02-07,698.3,36.31
ORD0003951,1,PROD00320,SELL0458,2021-03-04,104.3,15.37
ORD0003951,2,PROD00124,SELL0372,2021-03-04,520.73,49.13
ORD0003951,3,PROD00723,SELL0050,2021-03-04,532.8,19.29
ORD0003951,4,PROD00600,SELL0310,2021-03-04,592.1,11.76
ORD0003952,1,PROD00480,SELL0325,2022-04-01,62.1,32.32
ORD0003952,2,PROD00500,SELL0362,2022-04-01,319.45,23.75
ORD0003953,1,PROD00781,SELL0379,2023-07-22,271.15,34.65
ORD0003953,2,PROD00688,SELL0004,2023-07-22,187.54,13.37
ORD0003954,1,PROD00549,SELL0312,2022-08-23,344.44,36.82
ORD0003955,1,PROD00235,SELL0012,2024-10-07,157.9,25.57
ORD0003955,2,PROD00797,SELL0449,2024-10-07,79.02,46.87
ORD0003956,1,PROD00250,SELL0055,2024-10-24,36.02,27.88
ORD0003956,2,PROD00811,SELL0474,2024-10-24,129.21,20.84
ORD0003956,3,PROD00177,SELL0367,2024-10-24,277.93,42.69
ORD0003957,1,PROD00188,SELL0297,2021-11-20,419.42,37.01
ORD0003958,1,PROD00544,SELL0140,2023-09-05,242.01,8.58
ORD0003958,2,PROD00616,SELL0387,2023-09-05,708.06,49.45
ORD0003959,1,PROD00437,SELL0045,2021-05-10,314.32,39.62
ORD0003959,2,PROD00965,SELL0308,2021-05-10,795.76,26.6
ORD0003959,3,PROD00101,SELL0349,2021-05-10,633.74,12.94
ORD0003960,1,PROD00294,SELL0120,2023-01-19,186.54,11.0
ORD0003960,2,PROD00967,SELL0170,2023-01-19,232.73,29.63
ORD0003960,3,PROD00675,SELL0206,2023-01-19,155.88,8.35
ORD0003961,1,PROD00817,SELL0350,2021-11-08,488.02,23.28
ORD0003961,2,PROD00778,SELL0418,2021-11-08,81.2,20.63
ORD0003962,1,PROD00114,SELL0239,2023-09-14,690.57,7.66
ORD0003962,2,PROD00812,SELL0391,2023-09-14,188.73,20.68
ORD0003963,1,PROD00258,SELL0400,2022-06-29,287.13,30.4
ORD0003963,2,PROD00017,SELL0205,2022-06-29,237.18,21.83
ORD0003963,3,PROD00144,SELL0167,2022-06-29,446.87,33.18
ORD0003964,1,PROD00348,SELL0133,2021-02-09,126.39,7.24
ORD0003964,2,PROD00254,SELL0146,2021-02-09,715.83,42.44
ORD0003964,3,PROD00744,SELL0156,2021-02-09,10.7,7.92
ORD0003965,1,PROD00779,SELL0459,2021-07-16,254.75,32.42
ORD0003965,2,PROD00403,SELL0081,2021-07-16,710.98,16.57
ORD0003966,1,PROD00566,SELL0384,2023-11-22,397.54,37.7
ORD0003966,2,PROD00711,SELL0437,2023-11-22,87.15,43.09
ORD0003966,3,PROD00026,SELL0164,2023-11-22,234.39,6.14
ORD0003966,4,PROD00918,SELL0145,2023-11-22,357.12,31.15
ORD0003967,1,PROD00599,SELL0092,2023-11-13,405.76,43.75
ORD0003967,2,PROD00624,SELL0068,2023-11-13,406.98,42.48
ORD0003968,1,PROD00538,SELL0243,2024-02-15,703.42,41.58
ORD0003968,2,PROD00008,SELL0112,2024-02-15,401.77,5.59
ORD0003969,1,PROD00493,SELL0329,2024-06-12,139.77,46.24
ORD0003969,2,PROD00594,SELL0007,2024-06-12,671.07,27.57
ORD0003969,3,PROD00100,SELL0008,2024-06-12,461.63,10.2
ORD0003969,4,PROD00450,SELL0436,2024-06-12,329.81,35.86
ORD0003970,1,PROD00740,SELL0244,2022-04-20,732.62,32.95
ORD0003970,2,PROD00656,SELL0005,2022-04-20,41.61,35.4
ORD0003971,1,PROD00974,SELL0297,2022-05-30,253.6,31.13
ORD0003972,1,PROD00785,SELL0450,2023-12-18,589.47,23.59
ORD0003972,2,PROD00859,SELL0257,2023-12-18,268.11,15.8
ORD0003973,1,PROD00507,SELL0103,2024-10-12,225.23,10.92
ORD0003973,2,PROD00587,SELL0347,2024-10-12,253.92,49.62
ORD0003974,1,PROD00703,SELL0106,2023-04-10,584.61,31.75
ORD0003974,2,PROD00290,SELL0445,2023-04-10,496.75,37.29
ORD0003974,3,PROD00847,SELL0340,2023-04-10,384.27,28.63
ORD0003975,1,PROD00560,SELL0453,2021-04-29,65.23,5.46
ORD0003975,2,PROD00922,SELL0026,2021-04-29,740.81,42.53
ORD0003975,3,PROD00353,SELL0153,2021-04-29,308.63,23.71
ORD0003976,1,PROD00890,SELL0309,2024-02-18,498.75,23.37
ORD0003977,1,PROD00922,SELL0191,2023-10-24,297.61,17.41
ORD0003977,2,PROD00230,SELL0215,2023-10-24,763.22,43.27
ORD0003977,3,PROD00498,SELL0057,2023-10-24,49.23,27.33
ORD0003978,1,PROD00127,SELL0245,2024-07-04,363.62,8.57
ORD0003979,1,PROD00746,SELL0094,2023-04-04,188.22,35.87
ORD0003980,1,PROD00392,SELL0171,2023-02-04,453.58,7.99
ORD0003980,2,PROD00206,SELL0331,2023-02-04,441.68,49.14
ORD0003980,3,PROD00606,SELL0233,2023-02-04,157.85,22.88
ORD0003980,4,PROD00624,SELL0238,2023-02-04,325.9,39.31
ORD0003981,1,PROD00893,SELL0057,2021-04-16,534.89,40.86
ORD0003981,2,PROD00116,SELL0494,2021-04-16,760.38,21.88
ORD0003981,3,PROD00070,SELL0315,2021-04-16,792.52,35.96
ORD0003982,1,PROD00287,SELL0495,2023-12-08,432.24,22.95
ORD0003982,2,PROD00788,SELL0231,2023-12-08,54.59,35.28
ORD0003983,1,PROD00708,SELL0135,2022-05-24,565.8,17.21
ORD0003983,2,PROD00822,SELL0388,2022-05-24,669.81,9.29
ORD0003983,3,PROD00593,SELL0273,2022-05-24,688.59,34.77
ORD0003984,1,PROD00542,SELL0037,2023-11-22,703.11,48.09
ORD0003985,1,PROD00880,SELL0160,2023-01-03,196.88,31.69
ORD0003985,2,PROD00173,SELL0050,2023-01-03,92.74,13.26
ORD0003985,3,PROD00212,SELL0114,2023-01-03,57.65,9.94
ORD0003985,4,PROD00787,SELL0313,2023-01-03,557.5,22.39
ORD0003986,1,PROD00263,SELL0193,2023-12-05,405.75,47.47
ORD0003986,2,PROD00053,SELL0104,2023-12-05,638.57,5.03
ORD0003986,3,PROD00656,SELL0466,2023-12-05,286.57,45.91
ORD0003986,4,PROD00128,SELL0047,2023-12-05,183.3,34.67
ORD0003987,1,PROD00683,SELL0402,2023-08-17,535.86,38.07
ORD0003988,1,PROD00420,SELL0075,2024-05-18,339.32,26.97
ORD0003989,1,PROD00782,SELL0302,2023-09-30,71.79,17.54
ORD0003989,2,PROD00852,SELL0186,2023-09-30,264.25,23.56
ORD0003989,3,PROD00082,SELL0401,2023-09-30,277.29,40.93
ORD0003990,1,PROD00898,SELL0204,2022-07-19,499.91,45.04
ORD0003990,2,PROD00824,SELL0084,2022-07-19,288.79,21.96
ORD0003990,3,PROD00697,SELL0194,2022-07-19,162.85,6.51
ORD0003990,4,PROD00748,SELL0298,2022-07-19,351.61,35.84
ORD0003991,1,PROD00740,SELL0050,2021-05-19,429.94,46.17
ORD0003991,2,PROD00937,SELL0030,2021-05-19,189.94,11.75
ORD0003991,3,PROD00030,SELL0418,2021-05-19,290.46,37.7
ORD0003991,4,PROD00393,SELL0466,2021-05-19,252.29,6.43
ORD0003992,1,PROD00518,SELL0359,2023-07-13,590.8,30.8
ORD0003992,2,PROD00920,SELL0047,2023-07-13,604.15,27.86
ORD0003992,3,PROD00031,SELL0265,2023-07-13,180.12,11.55
ORD0003993,1,PROD00957,SELL0283,2021-02-13,556.9,29.04
ORD0003993,2,PROD00779,SELL0447,2021-02-13,689.89,23.92
ORD0003993,3,PROD00863,SELL0198,2021-02-13,83.65,15.37
ORD0003994,1,PROD00209,SELL0113,2023-11-29,749.98,24.19
ORD0003994,2,PROD00126,SELL0209,2023-11-29,359.12,31.49
ORD0003995,1,PROD00902,SELL0243,2023-05-30,759.08,33.22
ORD0003996,1,PROD00945,SELL0041,2024-11-03,593.14,26.56
ORD0003997,1,PROD00847,SELL0262,2021-05-20,31.01,12.19
ORD0003997,2,PROD00737,SELL0054,2021-05-20,432.93,28.68
ORD0003997,3,PROD00207,SELL0140,2021-05-20,148.94,47.72
ORD0003998,1,PROD00848,SELL0110,2023-11-03,430.51,23.33
ORD0003999,1,PROD00815,SELL0047,2021-09-01,168.88,46.65
ORD0003999,2,PROD00706,SELL0058,2021-09-01,731.06,27.11
ORD0003999,3,PROD00409,SELL0308,2021-09-01,742.6,9.81
ORD0004000,1,PROD00035,SELL0116,2021-08-15,96.19,33.48
ORD0004001,1,PROD00173,SELL0452,2024-02-08,318.45,31.82
ORD0004002,1,PROD00323,SELL0356,2024-02-26,375.81,9.99
ORD0004002,2,PROD00690,SELL0230,2024-02-26,352.82,36.3
ORD0004003,1,PROD00945,SELL0348,2024-03-28,469.89,47.84
ORD0004004,1,PROD00203,SELL0268,2022-08-22,320.34,34.87
ORD0004005,1,PROD00831,SELL0379,2023-01-24,308.93,10.23
ORD0004006,1,PROD00167,SELL0310,2023-05-03,41.85,37.62
ORD0004006,2,PROD00398,SELL0067,2023-05-03,471.71,9.17
ORD0004006,3,PROD00974,SELL0166,2023-05-03,83.3,19.31
ORD0004007,1,PROD00822,SELL0066,2021-02-14,283.63,34.84
ORD0004007,2,PROD00926,SELL0297,2021-02-14,33.3,33.7
ORD0004007,3,PROD00571,SELL0023,2021-02-14,66.26,27.61
ORD0004007,4,PROD00269,SELL0281,2021-02-14,27.85,9.72
ORD0004008,1,PROD00519,SELL0013,2024-01-27,477.35,39.66
ORD0004009,1,PROD00141,SELL0344,2021-05-02,783.36,5.56
ORD0004010,1,PROD00341,SELL0153,2022-05-04,272.78,21.66
ORD0004010,2,PROD00046,SELL0343,2022-05-04,452.13,9.81
ORD0004010,3,PROD00379,SELL0342,2022-05-04,257.37,33.62
ORD0004010,4,PROD00257,SELL0317,2022-05-04,47.42,13.88
ORD0004011,1,PROD00929,SELL0459,2024-05-28,456.69,41.81
ORD0004011,2,PROD00487,SELL0234,2024-05-28,307.27,49.07
ORD0004011,3,PROD00227,SELL0254,2024-05-28,388.8,45.86
ORD0004011,4,PROD00140,SELL0253,2024-05-28,713.11,19.36
ORD0004012,1,PROD00668,SELL0410,2024-02-25,379.51,22.61
ORD0004013,1,PROD00993,SELL0147,2022-02-27,488.6,7.89
ORD0004014,1,PROD00200,SELL0059,2021-08-24,77.15,9.7
ORD0004014,2,PROD00663,SELL0125,2021-08-24,720.24,9.94
ORD0004014,3,PROD00700,SELL0110,2021-08-24,431.83,14.77
ORD0004015,1,PROD00877,SELL0430,2024-07-16,109.82,44.32
ORD0004015,2,PROD00521,SELL0408,2024-07-16,268.86,45.38
ORD0004015,3,PROD00804,SELL0041,2024-07-16,260.32,34.45
ORD0004016,1,PROD00774,SELL0218,2024-02-22,161.75,40.92
ORD0004017,1,PROD00509,SELL0123,2021-05-03,690.12,29.73
ORD0004017,2,PROD00901,SELL0486,2021-05-03,461.43,35.27
ORD0004017,3,PROD00976,SELL0374,2021-05-03,130.74,8.68
ORD0004017,4,PROD00644,SELL0115,2021-05-03,408.38,45.85
ORD0004018,1,PROD00029,SELL0431,2024-04-23,181.46,14.55
ORD0004018,2,PROD00783,SELL0218,2024-04-23,251.97,20.95
ORD0004018,3,PROD00067,SELL0047,2024-04-23,364.69,42.81
ORD0004019,1,PROD00951,SELL0446,2024-02-18,593.15,41.34
ORD0004020,1,PROD00981,SELL0168,2022-04-05,758.57,46.56
ORD0004020,2,PROD00473,SELL0421,2022-04-05,674.04,27.21
ORD0004020,3,PROD00476,SELL0154,2022-04-05,253.6,12.63
ORD0004020,4,PROD00007,SELL0197,2022-04-05,12.9,31.46
ORD0004021,1,PROD00004,SELL0442,2021-05-01,55.12,46.54
ORD0004022,1,PROD00557,SELL0393,2023-10-10,302.97,30.84
ORD0004022,2,PROD00725,SELL0056,2023-10-10,267.31,35.0
ORD0004022,3,PROD00155,SELL0362,2023-10-10,121.32,22.33
ORD0004023,1,PROD00214,SELL0157,2021-11-15,443.08,25.34
ORD0004024,1,PROD00868,SELL0413,2023-05-31,19.31,25.69
ORD0004025,1,PROD00947,SELL0444,2024-11-27,302.06,8.21
ORD0004025,2,PROD00648,SELL0204,2024-11-27,399.72,12.64
ORD0004025,3,PROD00008,SELL0228,2024-11-27,587.93,46.71
ORD0004026,1,PROD00051,SELL0423,2023-11-15,483.57,7.88
ORD0004027,1,PROD00444,SELL0194,2023-03-26,571.47,29.79
ORD0004027,2,PROD00499,SELL0388,2023-03-26,484.17,44.44
ORD0004027,3,PROD00269,SELL0091,2023-03-26,507.55,19.2
ORD0004028,1,PROD00090,SELL0043,2022-12-14,328.3,29.72
ORD0004028,2,PROD00291,SELL0431,2022-12-14,667.99,46.43
ORD0004028,3,PROD00524,SELL0022,2022-12-14,254.86,20.94
ORD0004028,4,PROD00186,SELL0451,2022-12-14,235.81,39.93
ORD0004029,1,PROD00536,SELL0301,2021-05-17,404.48,38.53
ORD0004029,2,PROD00911,SELL0049,2021-05-17,481.47,33.32
ORD0004029,3,PROD00341,SELL0102,2021-05-17,382.6,26.96
ORD0004030,1,PROD00140,SELL0449,2023-05-08,308.62,8.04
ORD0004030,2,PROD00990,SELL0307,2023-05-08,489.54,21.28
ORD0004030,3,PROD00550,SELL0405,2023-05-08,184.13,15.76
ORD0004031,1,PROD00696,SELL0122,2024-08-31,475.23,8.97
ORD0004031,2,PROD00718,SELL0297,2024-08-31,739.26,25.29
ORD0004031,3,PROD00127,SELL0246,2024-08-31,288.17,37.26
ORD0004032,1,PROD00877,SELL0348,2021-08-09,396.9,7.97
ORD0004032,2,PROD00077,SELL0463,2021-08-09,248.26,39.89
ORD0004033,1,PROD00297,SELL0157,2021-05-13,134.31,49.17
ORD0004033,2,PROD00402,SELL0378,2021-05-13,336.13,21.18
ORD0004034,1,PROD00166,SELL0114,2021-10-04,679.93,15.87
ORD0004034,2,PROD00068,SELL0334,2021-10-04,542.45,41.96
ORD0004034,3,PROD00527,SELL0317,2021-10-04,626.41,43.24
ORD0004035,1,PROD00257,SELL0041,2023-06-11,478.48,17.35
ORD0004036,1,PROD00805,SELL0471,2024-07-24,351.37,18.83
ORD0004036,2,PROD00202,SELL0328,2024-07-24,370.87,34.24
ORD0004036,3,PROD00378,SELL0086,2024-07-24,117.01,29.08
ORD0004036,4,PROD00041,SELL0295,2024-07-24,185.46,13.33
ORD0004037,1,PROD00342,SELL0197,2022-07-23,370.05,33.85
ORD0004037,2,PROD00509,SELL0125,2022-07-23,645.94,27.4
ORD0004037,3,PROD00409,SELL0443,2022-07-23,72.24,32.21
ORD0004037,4,PROD01000,SELL0268,2022-07-23,521.65,12.3
ORD0004038,1,PROD00495,SELL0310,2021-05-31,781.78,31.55
ORD0004039,1,PROD00869,SELL0347,2023-11-30,409.58,15.89
ORD0004040,1,PROD00430,SELL0353,2023-02-14,394.02,44.04
ORD0004041,1,PROD00796,SELL0227,2022-11-12,150.87,6.85
ORD0004041,2,PROD00423,SELL0488,2022-11-12,141.83,8.51
ORD0004041,3,PROD00573,SELL0229,2022-11-12,547.31,9.21
ORD0004041,4,PROD00785,SELL0418,2022-11-12,61.36,10.72
ORD0004042,1,PROD00275,SELL0367,2021-01-23,262.7,45.83
ORD0004043,1,PROD00373,SELL0459,2023-02-04,78.17,36.94
ORD0004044,1,PROD00133,SELL0354,2021-09-17,434.31,49.02
ORD0004044,2,PROD00135,SELL0041,2021-09-17,223.41,21.49
ORD0004045,1,PROD00958,SELL0339,2024-09-05,101.06,20.95
ORD0004045,2,PROD00111,SELL0346,2024-09-05,371.41,47.07
ORD0004045,3,PROD00903,SELL0006,2024-09-05,537.76,43.75
ORD0004046,1,PROD00526,SELL0360,2023-03-29,284.21,23.59
ORD0004047,1,PROD00078,SELL0226,2024-09-24,282.25,6.05
ORD0004047,2,PROD00814,SELL0221,2024-09-24,299.77,29.21
ORD0004047,3,PROD00472,SELL0165,2024-09-24,82.17,47.74
ORD0004048,1,PROD00011,SELL0072,2023-07-04,89.35,40.92
ORD0004048,2,PROD00181,SELL0337,2023-07-04,462.56,35.52
ORD0004049,1,PROD00722,SELL0164,2022-05-28,616.56,9.52
ORD0004049,2,PROD00176,SELL0212,2022-05-28,294.63,25.58
ORD0004049,3,PROD00074,SELL0080,2022-05-28,752.27,12.48
ORD0004049,4,PROD00973,SELL0024,2022-05-28,684.28,38.04
ORD0004050,1,PROD00060,SELL0095,2022-02-10,653.85,28.43
ORD0004051,1,PROD00809,SELL0173,2024-07-02,513.54,11.02
ORD0004051,2,PROD00255,SELL0087,2024-07-02,189.96,20.26
ORD0004051,3,PROD00128,SELL0473,2024-07-02,326.17,44.7
ORD0004052,1,PROD00253,SELL0451,2021-07-02,197.99,36.62
ORD0004053,1,PROD00909,SELL0379,2022-11-18,361.69,43.03
ORD0004054,1,PROD00390,SELL0143,2021-03-22,670.54,47.88
