customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST01464,69ce45d6-9e7d-41f6-bc81-07e4098e9bcf,25717,Rio de Janeiro,MG
CUST01465,e2cf42ef-089d-4a0b-b844-6cd010acb9bc,99922,Porto Alegre,MT
CUST01466,e5922f20-6a57-4428-9ba9-2e9fe78b8568,89076,Sao Paulo,BA
CUST01467,0ce2af72-2408-48a6-ae76-1eaa64300c65,52964,Belo Horizonte,RJ
CUST01468,7b69a1d9-bb67-4def-b416-d2fa5eceaa17,42534,Curitiba,SC
CUST01469,f5fa3f49-4a85-4ca9-9b1a-b2bddd9dc7a5,77300,Sao Paulo,CE
CUST01470,3b3b9683-2e78-43c7-aa1d-b6e3151e0194,49169,Porto Alegre,MT
CUST01471,9ba758d1-1b3b-4659-b367-ae2a43a13a09,32789,Sao Paulo,SC
CUST01472,69433f5a-6942-40f8-9899-782fc762a7d6,69270,Vitoria,AM
CUST01473,5dd91986-4ea0-4e96-89ae-2bb1d9b5da29,82105,Salvador,RJ
CUST01474,a8ec5cb5-3e1a-40c6-a4d8-14083cc1f219,70560,Rio de Janeiro,DF
CUST01475,0fe78e4e-4b8d-46e4-8230-562d768de46e,28322,Rio de Janeiro,SP
CUST01476,55a9ca65-ae53-49db-bd5a-ccfa19d75485,18083,Salvador,MG
CUST01477,0a25e823-e4fe-4923-a0be-cdceb57b03d2,35969,Florianopolis,PR
CUST01478,cb8e72a2-c8e7-4a71-b50a-5cd65e4eecd6,99952,Fortaleza,CE
CUST01479,e05c2c4f-e563-4930-9cab-d54fd8fe758e,21015,Recife,PE
CUST01480,bf35273a-04e8-4af5-a93b-bd55e133d041,43924,Rio de Janeiro,SP
CUST01481,6eedb1c0-79d7-4853-a5ee-0c3a8f3c0d2a,18450,Salvador,MS
CUST01482,2cb3ee45-ff42-4920-89c3-e48e95113b9d,94670,Goiania,DF
CUST01483,483ac0d3-0cc8-4c87-8135-2d2f1cc0d7f9,26880,Rio de Janeiro,MS
CUST01484,0419fb96-ce38-42cd-aca6-f88d74e13347,53456,Rio de Janeiro,SP
CUST01485,a7893e1b-f68e-4c04-b891-baf5f412969e,70423,Sao Paulo,MG
CUST01486,3daee08b-bb0d-4a6c-bb52-d6b7d7987fc0,85220,Florianopolis,MT
CUST01487,f89897b8-b055-4cc7-984c-a41976dfdadf,61773,Goiania,SP
CUST01488,df8d968d-1795-4c3f-a013-82b44e71722f,60165,Fortaleza,SC
CUST01489,8cac11b7-8da1-41a2-a9a2-2c49c5fa343e,32650,Curitiba,BA
CUST01490,61f8708e-cb25-413b-baf8-db15cf3718ef,34530,Porto Alegre,RS
CUST01491,b7d11dfb-3a10-46fa-868b-88800dd59789,68459,Belo Horizonte,SP
CUST01492,9eafd407-27ed-4e30-8a7a-598cf1217c10,90492,Recife,PE
CUST01493,81fdb100-7704-444f-ad24-1648683bec0c,42215,Fortaleza,RS
CUST01494,037c5987-8414-493a-aa0a-b918b562aeb5,75390,Florianopolis,MS
CUST01495,45e6a049-f0e0-4dc6-a898-c56852889dae,82179,Goiania,SP
CUST01496,ca6e0a0c-075f-4d3d-944e-f85d0de841aa,21497,Porto Alegre,SC
CUST01497,b582c6b3-9655-4f0a-8555-9e079cca86df,27987,Florianopolis,BA
CUST01498,926296e5-d5d4-4a01-b01c-fe64a8578d7d,94233,Vitoria,BA
CUST01499,eb7849b8-9d4b-41cb-97b9-01b7712efa2a,92674,Vitoria,DF
CUST01500,11c6e67c-ba20-4e53-a81d-e5758ab9dd15,12559,Florianopolis,DF
CUST01501,e80fd94c-80e2-4a79-847a-a57376f41434,57069,Goiania,ES
CUST01502,e107dafd-ae67-48a5-8919-7a0be943d394,73527,Curitiba,MS
CUST01503,da4da3fd-4765-4dea-8b92-5ab6e96f67bb,84141,Vitoria,PR
CUST01504,0171e75a-7a57-4d6f-9a99-710c12c40750,60905,Porto Alegre,MG
CUST01505,b440d7a9-ce05-4b4e-b299-a4eb28144439,13416,Curitiba,PE
CUST01506,ac41ce8f-13b9-4296-ae5c-22675d388659,38707,Sao Paulo,MS
CUST01507,e6e4bf22-e852-4827-a94d-b2f0894cb305,46822,Sao Paulo,DF
CUST01508,47ad55f2-2dff-4d10-b97f-2d11f5847dd5,71824,Vitoria,PR
CUST01509,73cffba2-23e1-4f36-8925-e9754a2ec824,86544,Salvador,MG
CUST01510,8d1f2677-806e-4159-8d0b-a6af9830b5f8,23124,Salvador,CE
CUST01511,ad0b81cd-3bed-4724-999f-34cdb56cd0bd,41608,Porto Alegre,ES
CUST01512,2b528ed5-2e92-406f-bf31-4ee68bb9ec18,17328,Salvador,PE
CUST01513,b927b355-60a9-4efe-b4aa-29d1c0e1585f,60911,Curitiba,MS
CUST01514,2ce4c183-fca1-4611-8e5a-06803fb4a53b,32768,Belo Horizonte,BA
CUST01515,81963de0-78e6-42f2-8ca4-49cd25cecdf2,87662,Curitiba,DF
CUST01516,ccc9a3b1-4a13-4b32-b0b2-de1b50cd7be7,57026,Recife,SP
CUST01517,94346911-89fd-447b-be02-42ca1b78918c,56095,Recife,PE
CUST01518,0f878460-04c5-42d0-9efe-c29c9ddceb2f,28625,Recife,BA
CUST01519,ff807004-1c64-43b8-a86e-1538ba27f9ab,74517,Vitoria,RS
CUST01520,48103d34-9ecb-4673-99dd-a542bb0e5d66,33010,Goiania,SP
CUST01521,ca6e69aa-11af-475c-ad4e-2f65ec201cdd,21830,Sao Paulo,BA
CUST01522,79d47a92-a4bf-4e9b-91d9-357baa153c5c,88861,Salvador,SP
CUST01523,f412a3b5-c95e-440e-ab28-91d7111c5400,79002,Goiania,SP
CUST01524,1263b6ff-0521-4e8a-90db-a410258bcffc,53481,Recife,BA
CUST01525,51e6f80f-0703-4351-af3b-e2831c83da35,27103,Curitiba,AM
CUST01526,c4a88ef3-9034-4e91-8eda-36f237bfda4c,33260,Curitiba,SP
CUST01527,54582e84-ae04-4b87-9592-89a505327ddb,12872,Belo Horizonte,PE
CUST01528,590a8055-4ee1-4ab1-982e-f41896731b26,28566,Rio de Janeiro,MT
CUST01529,9a2551e3-bff2-412e-874c-add1dff3bd49,78982,Curitiba,RJ
CUST01530,33b2003b-3627-4de6-bc53-cfcdde24da55,58967,Manaus,CE
CUST01531,4efee97e-9fff-4324-8276-4fedb40cef26,61851,Recife,RJ
CUST01532,e96001bb-6594-4f3d-a72c-5aba5e8fce60,54113,Porto Alegre,PR
CUST01533,e1e199de-7ba8-4b54-b551-219b495103a5,27884,Belo Horizonte,AM
CUST01534,e9df7bea-2055-4f1b-a6c7-215c5b712153,67261,Fortaleza,GO
CUST01535,0cf67392-2c38-4d28-8cd7-3a81324c1de4,95089,Curitiba,MG
CUST01536,e393d3cf-1ab1-4128-a9f2-892c754687c3,83659,Manaus,MS
CUST01537,577ae6a7-e6ad-4ef5-9d41-cc3d30672c9a,90440,Curitiba,BA
CUST01538,18f5c7fb-4691-4750-aab0-43a5ca807b90,97232,Recife,MT
CUST01539,c0f900b8-f2cf-469a-85a6-b5284e8ecc2b,32983,Florianopolis,RS
CUST01540,d2823857-fcdb-44ee-be6a-001a1852d160,48602,Belo Horizonte,MG
CUST01541,9eabd01a-48f5-4f41-8435-78e5cbda8efd,10235,Manaus,PE
CUST01542,d5d9264a-27d1-484e-bcb0-b84d30f9f571,61327,Recife,SP
CUST01543,f63b13f4-66c5-490e-ac07-16042e8d74d0,33865,Recife,PR
CUST01544,532a6182-2d01-42fa-bb3d-89ac20c4dcc1,90134,Salvador,CE
CUST01545,1da8b637-57a1-47bc-ae29-9657af93931d,84127,Rio de Janeiro,MS
CUST01546,fb0c16db-6a92-4215-b38e-16b11855cde0,75035,Belo Horizonte,PR
CUST01547,ec55a6ed-b3f0-4b6b-a3dc-a00ea75ed46d,20198,Salvador,PR
CUST01548,95c589d3-511d-4a25-bd57-25995e635e63,51879,Belo Horizonte,CE
CUST01549,62e8e142-e2eb-4d79-a518-63ab5f3237c9,21629,Manaus,CE
CUST01550,b36fd922-ce6f-4438-b873-fd420e42e046,93768,Manaus,MS
CUST01551,ef1994d7-855b-4090-a519-b97899f46f67,54007,Goiania,SP
CUST01552,1b2ebf39-053b-4b60-b709-fd37212a2ed2,44761,Salvador,BA
CUST01553,8faea91e-8d8b-454a-a250-d3a3deaa7377,18885,Curitiba,RS
CUST01554,49973ddd-c657-46ed-b93a-d7944bed6668,24160,Manaus,SP
CUST01555,6156dce1-4734-493f-9f1e-c663b00d2572,16310,Florianopolis,GO
CUST01556,69a76733-71c1-4997-9b92-efebde95e156,65004,Belo Horizonte,MS
CUST01557,7d2aa3e6-2063-4b89-8188-001e700f1d8f,64266,Goiania,MS
CUST01558,24a057b4-686e-4015-bd17-a46ad4cd8aa5,59638,Curitiba,ES
CUST01559,d94529be-359f-48ce-b86b-0cfa6d085692,59197,Rio de Janeiro,MT
CUST01560,b132a11e-55d7-40a8-8f42-003833f7e5a7,72847,Recife,CE
CUST01561,073988e4-eef9-4a34-a891-5795cd1ef5a9,39567,Belo Horizonte,GO
CUST01562,1e6e2f25-bea2-4ece-a3c6-c802e99f7f13,19661,Sao Paulo,RS
CUST01563,da1c913b-03db-4cc9-8009-29aa4ae65c3f,12631,Curitiba,RS
CUST01564,88746e7f-68c2-47af-9873-8903656ab48a,23726,Rio de Janeiro,PR
CUST01565,457010b9-790a-4834-a0e5-28e4e0cd3ded,32296,Florianopolis,MG
CUST01566,8613020c-e105-4d59-8f0f-6d9dc4c84e63,19830,Vitoria,MS
CUST01567,8fc399c7-ca68-4183-8c34-552208d1d251,22203,Curitiba,PE
CUST01568,fd8d9cdc-0985-474d-b22f-6ab63c11f74d,90431,Goiania,AM
CUST01569,7b964a55-0846-4ff0-b5b2-c0869a884009,14062,Florianopolis,CE
CUST01570,61abf7c0-ad84-4e04-b660-3812e94ecc5a,31626,Recife,MS
CUST01571,9528a6a6-754d-47b0-9942-166beb542858,66911,Belo Horizonte,SP
CUST01572,880a8990-7981-42ad-b9d8-e373ce39c73a,23272,Curitiba,BA
CUST01573,476d4da6-d55a-4f48-81e5-6b7627a711c6,34901,Florianopolis,AM
CUST01574,84cba2b8-bb5f-488b-afd9-e1fd1fba4c1a,82628,Manaus,MS
CUST01575,1130213a-45bc-4adb-9f28-353a92311bbe,80795,Porto Alegre,CE
CUST01576,9ecd4f74-2f4d-45f7-9e7e-5b40a8fa88f0,46899,Porto Alegre,BA
CUST01577,9b4efab6-c386-4b13-8921-e0368bdcd66f,22571,Sao Paulo,SC
CUST01578,e5a06f25-d498-435d-ba96-0538f7d78a63,84943,Vitoria,MT
CUST01579,d938a0a7-a278-41e3-b990-bc8126d7feb9,74349,Belo Horizonte,SP
CUST01580,0a340ec7-f238-4708-bef5-6c700dba54ad,57294,Sao Paulo,SC
CUST01581,a0a86a0b-74ab-4946-9e28-f97f17321212,21485,Porto Alegre,MT
CUST01582,f2872798-875f-4e7c-a138-e4b8cf69bec7,96772,Fortaleza,PE
CUST01583,ab578237-1761-4015-8b2b-c1b8b967ed5c,72957,Salvador,RJ
CUST01584,44bedbd4-9432-412f-886e-3d9955cfec16,13373,Salvador,MG
CUST01585,cb4a2f62-aab4-4815-a465-955ef82c4bcc,93648,Porto Alegre,RJ
CUST01586,12c8f112-fb5b-4540-b7e1-eb3e39c51afc,72071,Rio de Janeiro,RS
CUST01587,a8fbca8f-27c6-4db1-877b-bc6aa979b4ee,62096,Goiania,GO
CUST01588,6aa2a29c-d36e-43b2-a107-c185e23375b7,96643,Porto Alegre,RJ
CUST01589,c026cfe8-5d5d-47b8-9e0f-83216fb6d262,94130,Vitoria,SC
CUST01590,1dde5fbb-26d8-4ad8-91b2-93f2d752bf62,34232,Curitiba,MS
CUST01591,ee23c9e6-7a95-4ce8-ba71-f9b5223f9ca7,59996,Curitiba,MG
CUST01592,a68d464b-8f18-4b52-8102-1a75b45a318e,68428,Sao Paulo,RS
CUST01593,10a481b0-684c-4b15-9485-1d46d1f953fa,67637,Goiania,RS
CUST01594,891985a3-f0e0-4d1e-b2c6-30e1130f8cc1,39654,Porto Alegre,PE
CUST01595,390786ae-8b55-4dc0-a550-b0fe8e64e809,18079,Belo Horizonte,DF
CUST01596,088c6a02-e83d-469f-8103-2472dbe2fedc,97486,Rio de Janeiro,RJ
CUST01597,c0a03b19-c59a-4052-94b1-d9ce5ad2d435,97574,Curitiba,DF
CUST01598,c595e24d-4dd2-49dc-a144-631d2db9db55,80968,Florianopolis,DF
CUST01599,e0b0da25-7c61-4878-a6ef-5c5803423f83,87296,Salvador,ES
CUST01600,eca82d61-b52e-44e0-8b7a-e4b76ccf1cfc,17993,Florianopolis,MT
CUST01601,61c70003-993f-45a9-aa64-47ae006cddbe,78495,Florianopolis,ES
CUST01602,0522e1c0-f747-4317-9a57-d25c1a886dbc,72236,Recife,MS
CUST01603,acf3f11e-4c49-430e-a50c-2df183523d62,40886,Goiania,RS
CUST01604,4cd30945-2cd6-420f-a696-87593359882e,20348,Florianopolis,MS
CUST01605,61b7ea44-4032-4486-93cb-acdbea87b299,14551,Vitoria,PE
CUST01606,727b2e8a-0e47-4494-af11-8ecbe5e38826,77740,Recife,CE
CUST01607,f31f2589-8d3e-4657-b4ba-dc52b567afc6,91300,Belo Horizonte,RJ
CUST01608,91f522be-c1a4-4283-ad0f-d5111fd80f41,68856,Belo Horizonte,MG
CUST01609,d3123bc8-ed49-414c-9e2e-847076c22d4a,37772,Salvador,MG
CUST01610,5e1ae454-d76c-4e3b-a909-d532c492f059,15593,Florianopolis,RJ
CUST01611,e74caf3b-8e88-4674-83ef-db855d291f0e,99538,Florianopolis,BA
CUST01612,9086646d-a9f9-4728-ab78-396575ccf973,92211,Belo Horizonte,MT
CUST01613,57cb4756-68af-4dbd-813b-193a2e6158fb,87994,Porto Alegre,PR
CUST01614,b65c4cca-a943-4404-b37c-41e2efbc2cdf,18783,Rio de Janeiro,SC
CUST01615,0c9d983e-6a1e-4ec3-9a84-941913595da3,82923,Florianopolis,ES
CUST01616,71e2b8db-0077-4c88-b815-3e8fc94e4a2f,52746,Porto Alegre,ES
CUST01617,1cfc9b7a-5130-4028-bb1f-c5579c2991f1,70051,Sao Paulo,DF
CUST01618,86aa3001-8578-46eb-8306-c59879e05e80,91665,Recife,ES
CUST01619,8abfec90-4092-423e-ad51-8f200c01bc88,64997,Rio de Janeiro,SC
CUST01620,919250b2-eb0f-4746-b531-cfaa07e2e613,29613,Belo Horizonte,PE
CUST01621,68889ebc-da0c-4bbf-944c-89c18d93dc13,87061,Recife,DF
CUST01622,8f114dbf-0149-44e5-9cf6-4d3737e24316,23133,Rio de Janeiro,PE
CUST01623,19f19f92-ba0b-4923-8fcc-3983ca7de576,23237,Porto Alegre,MT
CUST01624,13cbf8fa-12fd-45a7-93cf-41b34c0e9955,80206,Curitiba,MS
CUST01625,61b91e83-aa26-4510-9055-cfd9ac1d58de,63856,Porto Alegre,SC
CUST01626,11966fbf-f54a-4a23-9b7a-d005b167d61c,95824,Goiania,PE
CUST01627,113cbad3-a6b8-44e0-b43f-59ffd7aeafbf,89817,Goiania,SP
CUST01628,5dccb53a-3572-4c93-8faf-d517c258ee90,32570,Porto Alegre,SC
CUST01629,f8e249a0-b40f-46b6-8db9-3012b825d402,28855,Recife,PE
CUST01630,42b66933-8c76-4b53-a13b-5aa90aa00e14,99235,Manaus,SC
CUST01631,c9ba48e1-c62c-4dbc-8b7b-581da292ce6b,15083,Florianopolis,MS
CUST01632,fc830bef-7930-4ea3-bd5f-da561e095333,53449,Manaus,BA
CUST01633,c7971ce2-1612-499f-b28a-50c4363fc7ca,16460,Manaus,GO
CUST01634,cf2690ba-ae66-44e5-aaa6-428ab4f6164b,45203,Curitiba,SP
CUST01635,b4ccbeae-fd27-4b45-a4c8-7c365b9a53a0,54284,Porto Alegre,RS
CUST01636,84300be0-46d4-42f4-99c6-66d741a019b8,46745,Goiania,MT
CUST01637,ca37e4d4-0653-4035-8ed6-c67bcc795a68,99764,Rio de Janeiro,MT
CUST01638,e925b85f-4033-442f-82aa-95deb8fd7f41,39878,Belo Horizonte,RS
CUST01639,7abede47-6fc9-4e2b-a9db-2cfe6cee0846,68079,Curitiba,RS
CUST01640,9da3da2c-8f40-4a50-af73-1a77abeea1eb,64627,Recife,CE
CUST01641,0f976032-1d04-48a8-96b6-429954cd7cac,21703,Salvador,GO
CUST01642,08fcc0ed-2a5f-44ac-b369-c69fb816d775,37707,Florianopolis,AM
CUST01643,c329b311-1838-42d0-8c60-2c26c154f82b,73499,Vitoria,MT
CUST01644,70fbcdb1-3b7e-4ba8-9b81-1a99c7bcd97e,59009,Sao Paulo,ES
CUST01645,ba3d8ae1-f2f6-4efe-9bc9-ae6db8c71365,30836,Rio de Janeiro,RS
CUST01646,1a4e571f-96c7-4ffd-900f-df90e6ff9710,76426,Florianopolis,MG
CUST01647,7ff896f7-89f3-41d9-b313-caf0bb0f3d0e,78719,Recife,SP
CUST01648,12556b3d-03c4-40cd-9420-9a875c4bc70e,32772,Salvador,MS
CUST01649,41ddc500-6bd5-45b4-b133-e251cd389e78,36309,Sao Paulo,BA
CUST01650,845c3dac-29cb-4289-ab4d-c26e1b586838,14334,Goiania,SP
CUST01651,32835c26-9088-49e4-81e1-71d7210f5a27,57235,Manaus,BA
CUST01652,9175e309-5a67-409c-aa1e-dd9fb895e204,45910,Curitiba,MT
CUST01653,7ae6589b-93fa-476c-a72d-d17c266e4422,70846,Vitoria,SC
CUST01654,e2729aea-f0c4-4732-b950-66a2e1135969,93284,Rio de Janeiro,CE
CUST01655,80738126-b85d-4090-9f15-58bb39399134,14005,Salvador,PR
CUST01656,6f5ef995-e1f7-43d3-a073-e708a84e6232,74066,Recife,GO
CUST01657,c0495768-f2c2-4613-9016-c90239ccf54f,33276,Goiania,PE
CUST01658,78e82b82-96c9-4ab5-8233-aee7e06d29b9,82264,Curitiba,PR
CUST01659,5c203f23-3835-4de4-9205-51390e97a0ad,31432,Porto Alegre,AM
CUST01660,a1ba745c-bad5-4241-b125-24775e94fd8f,21847,Porto Alegre,SP
CUST01661,342a6057-6a3f-426c-aec8-254f765bef3e,60667,Sao Paulo,MG
CUST01662,ad61e9ce-c7aa-4783-bcf0-b4a31f891c34,85007,Salvador,MT
CUST01663,edd32a74-8949-4dbc-954c-70013e6b3470,39012,Fortaleza,BA
CUST01664,094567ee-51da-4d8f-9aac-d79c148175e0,98826,Salvador,RS
CUST01665,eb955a78-6229-4ed5-ac36-12bd9eb229b5,95404,Florianopolis,ES
CUST01666,5fa3d3c4-461f-4847-bd21-bf7dc65ba40f,12628,Fortaleza,SP
CUST01667,22dcbe20-ae8e-4299-9026-444dd05a4773,72140,Belo Horizonte,CE
CUST01668,5d6ecbe9-609b-41ee-97ba-b2025362776b,32701,Recife,DF
CUST01669,db54db05-9729-4c58-99ed-8a3ab8c50cb4,11109,Salvador,RS
CUST01670,4ab79b0a-1819-4dee-ba29-c82335c2b79c,89736,Porto Alegre,AM
CUST01671,b78dab2e-fcac-46fa-aa22-034f11e366c5,94245,Porto Alegre,SC
CUST01672,7e833442-35d7-456d-b673-5eeb85218b78,59345,Curitiba,GO
CUST01673,798b3b34-6873-42ce-aef8-f68ae4e01c43,43029,Salvador,GO
CUST01674,6ee363ee-6e42-4246-881f-e08de946f36f,49602,Fortaleza,ES
CUST01675,e08dc829-b06a-4351-ac42-56e5c0e8c1d9,91737,Florianopolis,PE
CUST01676,520b1bb5-2cf8-4c1b-a784-5421edd3d5aa,23410,Sao Paulo,ES
CUST01677,b3cc4686-7293-4ff1-91dd-8358d7ff9697,96816,Curitiba,ES
CUST01678,5d1e983a-98c8-4b90-9ffa-134d59e29cf4,94848,Recife,PE
CUST01679,2428e3a2-0beb-4b9e-b897-a60ec8dc63df,47051,Porto Alegre,CE
CUST01680,678d898f-7100-4ef7-b9a1-fb0305089835,24169,Goiania,RJ
CUST01681,1d58228c-68e3-4c60-bba6-90fe9c34fb2f,54077,Porto Alegre,CE
CUST01682,f7ca16c2-dc83-46ca-9103-f73d2e0a2d69,52616,Porto Alegre,RS
CUST01683,5bb5527f-dba1-4300-9edb-7912a4707342,95998,Manaus,MS
CUST01684,efd841f6-e9d8-418e-a7ad-d02910713071,95389,Porto Alegre,BA
CUST01685,6ea3b483-cb05-4e82-9873-888b12683494,29651,Vitoria,DF
CUST01686,1acd4541-0c88-4ac9-beb9-b57e898c65c7,41496,Sao Paulo,DF
CUST01687,3571b32d-df1e-43e4-a558-62a56aff349a,88647,Florianopolis,CE
CUST01688,62ac00f7-2920-4d88-b49a-307f489f622e,51888,Fortaleza,MG
CUST01689,b2e2029f-72d9-49b2-9ac0-3c0799f16b4d,13336,Fortaleza,GO
CUST01690,f99dda4e-362b-4c8e-a3dc-a77a58630d54,48745,Porto Alegre,MS
CUST01691,66809655-c4e5-45bf-8845-06b8a047d7f3,64862,Florianopolis,SC
CUST01692,e23b7124-1acd-456b-ae6b-456760b413a0,14629,Recife,AM
CUST01693,06b37b59-2c03-4779-a963-e668bbfbc2b0,84978,Salvador,PR
CUST01694,d0faf90c-af91-445f-b4b3-30ce02ce518a,39145,Fortaleza,ES
CUST01695,047498ff-9071-478c-8fbf-36c053d36402,93665,Goiania,MS
CUST01696,d69ef77d-71c8-4c29-9d75-9153fcbd461a,98063,Curitiba,ES
CUST01697,8e27287e-06f6-4584-a20b-199228df0c1b,49347,Belo Horizonte,MT
CUST01698,2884aaf2-01ef-4491-a95f-bfd5b4c882c4,96194,Vitoria,MG
CUST01699,cef31f58-06d2-4eee-a108-212db44a9071,48506,Rio de Janeiro,GO
CUST01700,8ca701ba-2173-4152-9b21-b2aac40bf1bf,26769,Manaus,RS
CUST01701,cab29b71-7db5-4345-88cf-fb8a7356f280,83273,Belo Horizonte,CE
CUST01702,e4e16c16-0991-4863-b662-23a23c2ba8c8,53992,Fortaleza,RJ
CUST01703,e55d038b-644c-443f-aaa5-3f50800c1b94,39131,Curitiba,BA
CUST01704,fc15672e-58ce-4e0a-9df3-38630d82ecdd,50250,Florianopolis,DF
CUST01705,5058de02-8f83-4327-84c6-af9225834b5d,53426,Curitiba,RS
CUST01706,109b498e-106a-413e-9615-ff06883c2c3d,86751,Porto Alegre,GO
CUST01707,70f799ca-f1e7-4f34-943f-71c80354c858,25437,Goiania,SP
CUST01708,5a2bd7e6-7732-432c-ac0d-bf2d239fb892,93151,Recife,PE
CUST01709,115da928-7493-4420-ad33-0890c1474c5d,91350,Rio de Janeiro,GO
CUST01710,a98fddf5-84c5-4f59-aaf7-55bb9ca022d4,35499,Vitoria,RJ
CUST01711,b3cd87c2-d879-41f7-ac99-f4a99c42e733,99220,Florianopolis,ES
CUST01712,edd79639-012d-43b0-ae17-8b7859050b67,49106,Florianopolis,SP
CUST01713,3cc86b81-4618-4378-9eb1-5b65292a6b23,29762,Belo Horizonte,BA
CUST01714,62dcac16-8301-4aff-9b89-ef5fb4e6b5d4,54914,Florianopolis,PE
CUST01715,5a693468-298c-4f1c-ab32-559564038396,69974,Belo Horizonte,PR
CUST01716,da6f3508-d8fc-4120-8a2c-f4626ef36ddc,33639,Rio de Janeiro,GO
CUST01717,b0907c90-8738-4bfc-abb3-8d95a965dd17,53598,Fortaleza,MG
CUST01718,9bf34594-7b2c-403d-b665-e290c7d84ebb,51079,Fortaleza,SP
CUST01719,3f9fa075-dec5-42bd-b79e-9099ec195bff,10617,Goiania,RS
CUST01720,f0b3c8f4-506c-44ee-8d92-7cd7f8389c36,37444,Belo Horizonte,PE
CUST01721,4b894f99-0edd-4f62-bb8c-3ca45da7eb81,30766,Goiania,DF
CUST01722,1e3c224f-77d1-4dfb-a454-9ff641e1dca9,21539,Belo Horizonte,PE
CUST01723,91be488c-05e1-48eb-a1e6-5678bad6135a,66847,Fortaleza,SC
CUST01724,02a24376-a542-46bf-93c7-ac86920beef6,62873,Florianopolis,GO
CUST01725,e18adf54-276c-4601-b07a-cd8508edbce8,60242,Sao Paulo,SP
CUST01726,d61536df-0763-4200-9fc6-9dbc263a717f,79963,Salvador,AM
CUST01727,28835b5a-257c-4a01-a5fb-ae682760560a,58903,Sao Paulo,MS
CUST01728,75e3c759-dc01-4c1a-bb8c-d7489cf1189c,52233,Vitoria,BA
CUST01729,39d03861-e0aa-4d49-9076-3283bee71a18,12348,Fortaleza,SP
CUST01730,0ed407f8-9b84-4d65-9475-c56717cd1671,92141,Manaus,BA
CUST01731,2d04c2f1-5334-402f-afa3-5b14b7add6fb,39657,Manaus,MS
CUST01732,bfe593a6-7b7a-4e4a-92cf-094cb93d4b5d,55134,Porto Alegre,MG
CUST01733,b40bd317-e2d5-4954-abda-5de53d766063,23462,Florianopolis,ES
CUST01734,9d2dda3e-ee39-4507-973b-df0c4e8ad2c5,87158,Porto Alegre,MG
CUST01735,d23cbaec-4fec-4f06-917e-910e5a619034,18557,Sao Paulo,RS
CUST01736,f3c9db90-68e4-4b1e-a8a5-9c289318001d,48119,Goiania,AM
CUST01737,9c174f39-7e7b-4667-a583-a2b573fe88ef,78195,Recife,ES
CUST01738,2a4a9035-40ca-4967-8e5c-9b5883a7aa37,54280,Florianopolis,MS
CUST01739,6efd7bb1-a53e-4b1f-a636-2af5e6aac069,27536,Curitiba,MS
CUST01740,3e2c1b69-405a-415d-a72d-4060bcad0717,74248,Curitiba,DF
CUST01741,8fcc5da5-5489-446e-a01b-e36872731abd,34697,Belo Horizonte,MS
CUST01742,6b61c7ff-3fe7-47c8-b86f-9a380beb17da,62873,Sao Paulo,BA
CUST01743,9a1cf80e-2d5b-488c-bee1-97e1db48e890,39402,Manaus,MG
CUST01744,4a283b5b-02b3-4c2d-8103-384b955101b4,37681,Manaus,SP
CUST01745,c1336906-db2c-435c-b2cc-2669a2e2d2f3,87292,Vitoria,MG
CUST01746,513f3dd9-8097-418a-93f1-430e74937d13,26143,Curitiba,AM
CUST01747,e937b14e-5d56-4c54-b728-e853e31f8fe9,95267,Sao Paulo,SC
CUST01748,05bfd43a-288a-4a5e-9b35-8960a1960236,93928,Porto Alegre,DF
CUST01749,b0dc784e-e1d1-43df-9202-14849a40e334,80088,Recife,SP
CUST01750,258c9a5f-55f7-4988-ae43-339b631f6406,87846,Sao Paulo,CE
CUST01751,2e6b85b3-20bf-4c0c-9642-dac053849d2f,24170,Fortaleza,MT
CUST01752,6898a0f5-f8e4-4b6a-9316-af8858a4260e,12587,Sao Paulo,AM
CUST01753,46654090-c127-4b1f-bb2d-13a74dc6b402,25176,Florianopolis,GO
CUST01754,3c9345c3-9a59-4782-b1c6-76cad2963530,59840,Rio de Janeiro,ES
CUST01755,86473826-aa4b-415a-acb7-98432858eab7,43126,Goiania,AM
CUST01756,9569a348-48b8-47cb-99a5-967d48e874dc,30070,Salvador,AM
CUST01757,8d1cd47a-9b68-4b82-938d-a5799d6b51b8,99881,Fortaleza,SP
CUST01758,e981281b-66e1-4d50-9caf-6df7fb5c0b8e,49467,Florianopolis,CE
CUST01759,f94b2ce8-aad1-42b0-815f-eb5db9c8eee6,23235,Fortaleza,ES
CUST01760,b3b7704e-e7e3-4583-9486-eefc4906c13d,45386,Recife,PE
CUST01761,c31b2125-92f3-4138-9875-e95e395ffe18,27978,Florianopolis,MT
CUST01762,81e32991-bb06-4f59-a251-c38c969b7fc3,23751,Vitoria,AM
CUST01763,d7cc93fc-bf08-4cf9-b4c6-12d9071f4ce1,90962,Rio de Janeiro,RS
CUST01764,bafa63f7-4953-4a24-a529-41b5f0d4ea29,24943,Rio de Janeiro,GO
CUST01765,a4c9b344-8f31-449d-85f7-ae4886c03a38,36037,Recife,BA
CUST01766,c773fbfb-4f65-4f8b-9971-f52d87f95c7f,44471,Vitoria,BA
CUST01767,0fc48941-16ff-4a2d-9d93-0ab7a02171ae,56913,Manaus,SC
